cid	seat	role	power	time	exit	scope	agent_seat	d	chi	type_token	raw_derivation	raw_type	metric_type	perceived	signature	imm_hole
specification_binding_authority	certified_implementers	beneficiary	powerful	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
specification_binding_authority	client_organizations_requiring_conformance	beneficiary	organized	biographical	constrained	national	true	0.270000	0.096366	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
specification_binding_authority	alternative_standards_bodies	excluded	institutional	generational	mobile	global	false	0.900000	1.108623	snare	ok	snare	snare	changeable	constructed_high_extraction	false
specification_binding_authority	architectural_researchers	observer	analytical	civilizational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	immutable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	incumbent_political_leadership	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.040377	rope	ok	rope	rope	changeable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	concentrated_capital_holders	beneficiary	powerful	generational	mobile	global	true	0.250000	0.080610	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	surveilled_populations	payer	powerless	biographical	trapped	national	true	0.900000	0.828750	snare	ok	snare	snare	immutable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	displaced_local_residents	payer	powerless	biographical	constrained	local	true	0.870000	0.650725	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	economically_squeezed_middle_strata	payer	moderate	biographical	constrained	national	true	0.870000	0.813406	snare	ok	snare	snare	immutable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	data_center_opponents	excluded	moderate	biographical	constrained	local	false	0.920000	0.670221	snare	ok	snare	snare	immutable	constructed_high_extraction	false
stability_legitimacy_kernel_flat_control	critical_political_economists	observer	analytical	civilizational	analytical	global	true	0.720000	0.835658	snare	ok	snare	snare	immutable	constructed_high_extraction	false
stance_reading	trash_talking_participants	beneficiary	moderate	immediate	mobile	local	true	0.250000	0.010572	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
stance_reading	informal_status_arenas	beneficiary	organized	biographical	mobile	local	true	0.250000	0.010572	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
stance_reading	outside_observers	excluded	analytical	immediate	analytical	local	false	0.900000	0.130426	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	true
stance_reading	settlement_imposers	excluded	institutional	biographical	constrained	regional	false	0.920000	0.148328	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
standpoint_reading	institutional_managers	beneficiary	institutional	generational	arbitrage	national	true	0.220000	0.045602	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
standpoint_reading	marginalized_reporters	payer	powerless	biographical	trapped	local	true	0.900000	0.739082	snare	ok	snare	snare	immutable	constructed_high_extraction	false
standpoint_reading	corrective_weighting_advocates	agenda_setter	moderate	generational	constrained	national	true	0.140000	-0.016469	rope	ok	rope	rope	changeable	constructed_high_extraction	false
standpoint_reading	credentialed_evaluators	beneficiary	institutional	civilizational	arbitrage	national	true	0.220000	0.045602	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
standpoint_reading	reviewing_tribunals	observer	institutional	generational	analytical	national	true	0.720000	0.776294	snare	ok	snare	snare	changeable	constructed_high_extraction	true
state_killing_legitimacy__abolition_reading	condemned_persons	beneficiary	powerless	immediate	trapped	national	true	0.300000	0.183832	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
state_killing_legitimacy__abolition_reading	state_punitive_power	payer	institutional	generational	constrained	national	true	0.870000	1.266780	snare	ok	snare	snare	changeable	constructed_high_extraction	false
state_killing_legitimacy__abolition_reading	human_rights_advocates	agenda_setter	organized	generational	mobile	global	true	0.120000	-0.048167	rope	ok	rope	rope	changeable	constructed_high_extraction	false
state_killing_legitimacy__abolition_reading	retributivist_theorists	excluded	moderate	civilizational	analytical	universal	false	0.900000	1.290676	snare	ok	snare	snare	immutable	constructed_high_extraction	false
state_killing_legitimacy__abolition_reading	deterrence_theorists	excluded	moderate	biographical	analytical	national	false	0.900000	1.290676	snare	ok	snare	snare	changeable	constructed_high_extraction	true
state_killing_legitimacy__abolition_reading	victims_families	payer	powerless	biographical	trapped	local	true	0.900000	1.032541	snare	ok	snare	snare	immutable	constructed_high_extraction	false
statute_of_anne_ip_foundation__entangled_event_reading	authors_nominal	beneficiary	moderate	biographical	constrained	national	true	0.270000	0.082195	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
statute_of_anne_ip_foundation__entangled_event_reading	publishers_practical	beneficiary	organized	generational	arbitrage	national	true	0.220000	0.038896	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
statute_of_anne_ip_foundation__entangled_event_reading	provincial_booksellers	payer	moderate	biographical	constrained	regional	true	0.870000	0.696062	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
statute_of_anne_ip_foundation__entangled_event_reading	public_domain_clarity	payer	powerless	civilizational	trapped	national	false	0.900000	0.787992	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	false
statute_of_anne_ip_foundation__entangled_event_reading	parliament_1710	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.024506	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	true
statute_of_anne_ip_foundation__entangled_event_reading	later_courts_and_historians	observer	analytical	civilizational	analytical	national	true	0.720000	0.662133	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
statutory_debt_ceiling__coordination_scaffold_reading	treasury_department	beneficiary	institutional	immediate	constrained	national	true	0.270000	0.028343	piton	ok	piton	scaffold	immutable	false_ci_rope	false
statutory_debt_ceiling__coordination_scaffold_reading	congressional_majority	beneficiary	institutional	biographical	mobile	national	true	0.250000	0.022025	piton	ok	piton	scaffold	changeable	false_ci_rope	false
statutory_debt_ceiling__coordination_scaffold_reading	congressional_minority	payer	institutional	biographical	constrained	national	true	0.870000	0.266691	piton	ok	piton	scaffold	immutable	false_ci_rope	false
statutory_debt_ceiling__coordination_scaffold_reading	financial_markets	observer	organized	immediate	analytical	global	true	0.720000	0.273986	piton	ok	piton	scaffold	changeable	false_ci_rope	true
sufficiency_reading	isolated_users	beneficiary	moderate	biographical	mobile	national	true	0.250000	0.013215	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
sufficiency_reading	socially_anxious_adolescents	beneficiary	powerless	biographical	constrained	national	true	0.270000	0.017006	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
sufficiency_reading	chat_platform_operator	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.009657	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
sufficiency_reading	family_members	observer	moderate	biographical	constrained	regional	true	0.740000	0.126832	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
sufficiency_reading	clinical_skeptics	excluded	organized	generational	analytical	national	false	0.900000	0.163033	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	true
superheavy_decay_reading	superheavy_nucleosynthesis_researchers	beneficiary	organized	biographical	mobile	global	true	0.250000	0.089861	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
superheavy_decay_reading	island_stability_theorists	beneficiary	organized	biographical	mobile	global	true	0.250000	0.089861	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
superheavy_decay_reading	neutron_star_merger_observers	excluded	organized	biographical	mobile	global	false	0.900000	1.108623	unknown	ok	unknown	unknown	changeable	false_ci_rope	false
superheavy_decay_reading	stellar_spectroscopists	observer	organized	biographical	analytical	global	true	0.720000	0.931553	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
superheavy_decay_reading	nuclear_data_evaluators	observer	organized	generational	analytical	global	true	0.720000	0.931553	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
surveillance_productivity_dividend	surveillance_infrastructure_operators_and_patrons	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.047659	rope	ok	rope	rope	changeable	constructed_high_extraction	false
surveillance_productivity_dividend	surveilled_populations_and_dissidents	payer	powerless	biographical	trapped	national	true	0.900000	0.978197	snare	ok	snare	snare	immutable	constructed_high_extraction	false
surveillance_productivity_dividend	rank_and_file_analysts_and_operators	beneficiary	moderate	biographical	constrained	national	true	0.270000	0.102035	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
surveillance_productivity_dividend	general_citizenry_unremarkable_to_the_apparatus	beneficiary	organized	generational	constrained	national	true	0.270000	0.102035	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
surveillance_productivity_dividend	legislatures_and_oversight_bodies	excluded	institutional	generational	constrained	national	false	0.920000	0.988851	snare	ok	snare	snare	changeable	constructed_high_extraction	false
surveillance_productivity_dividend	comparative_surveillance_historians	observer	analytical	civilizational	analytical	global	true	0.720000	0.986350	snare	ok	snare	snare	immutable	constructed_high_extraction	false
synthesis_infrastructure_gap	institutional_specialists	beneficiary	institutional	generational	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
synthesis_infrastructure_gap	academic_journals	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.054013	rope	ok	rope	rope	changeable	constructed_high_extraction	false
synthesis_infrastructure_gap	funding_agencies	agenda_setter	institutional	generational	mobile	national	true	0.120000	-0.028731	rope	ok	rope	rope	changeable	constructed_high_extraction	false
synthesis_infrastructure_gap	patients_needing_systems_interventions	payer	powerless	immediate	trapped	local	true	0.900000	0.739082	snare	ok	snare	snare	immutable	constructed_high_extraction	false
synthesis_infrastructure_gap	independent_synthesizers	payer	moderate	biographical	constrained	global	true	0.870000	1.088098	snare	ok	snare	snare	immutable	constructed_high_extraction	false
synthesis_infrastructure_gap	cross_domain_researchers	payer	moderate	biographical	constrained	global	true	0.870000	1.088098	snare	ok	snare	snare	immutable	constructed_high_extraction	false
synthesis_infrastructure_gap	clinical_translators	beneficiary	powerful	biographical	mobile	national	true	0.250000	0.074884	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
synthesis_infrastructure_gap	epistemology_researchers	observer	analytical	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
technician_intent_reading	platform_operators	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.054723	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
technician_intent_reading	algorithm_design_engineers	beneficiary	organized	biographical	mobile	national	true	0.250000	0.074884	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
technician_intent_reading	corporate_defense_counsel	agenda_setter	powerful	biographical	arbitrage	national	true	0.090000	-0.045011	rope	ok	rope	rope	changeable	constructed_high_extraction	false
technician_intent_reading	emergent_harm_plaintiffs	payer	powerless	biographical	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
technician_intent_reading	algorithmically_injured_minors	payer	powerless	generational	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
technician_intent_reading	content_moderation_researchers	excluded	moderate	biographical	constrained	national	false	0.920000	0.933915	snare	ok	snare	snare	immutable	constructed_high_extraction	false
technician_intent_reading	trial_courts_applying_reading	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.028731	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	true
techno_nationalist_reading	state_planning_apparatus	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.028731	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	true
techno_nationalist_reading	defense_adjacent_tech_sectors	beneficiary	powerful	generational	constrained	national	true	0.270000	0.096366	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
techno_nationalist_reading	national_champion_firms	beneficiary	institutional	generational	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
techno_nationalist_reading	consumer_goods_sectors	payer	organized	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
techno_nationalist_reading	market_driven_entrepreneurs	payer	moderate	biographical	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
techno_nationalist_reading	import_dependent_industries	payer	organized	biographical	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
techno_nationalist_reading	general_population	payer	powerless	biographical	trapped	national	true	0.900000	0.923852	snare	ok	snare	snare	immutable	constructed_high_extraction	false
techno_nationalist_reading	foreign_competitors	excluded	institutional	generational	mobile	global	false	0.900000	1.108623	snare	ok	snare	snare	changeable	constructed_high_extraction	false
techno_nationalist_reading	development_economists	observer	analytical	generational	analytical	global	true	0.720000	0.931553	snare	ok	snare	snare	changeable	constructed_high_extraction	true
technological_displacement_axiom_flat_control	technology_capital_owners	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.049090	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	policy_incumbents	agenda_setter	institutional	generational	constrained	national	true	0.140000	-0.014774	rope	ok	rope	rope	changeable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	economics_commentariat	beneficiary	organized	biographical	arbitrage	national	true	0.220000	0.040908	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	displaced_manual_and_clerical_workers	payer	powerless	biographical	trapped	regional	true	0.900000	0.745875	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	mid_career_tradespeople	payer	moderate	biographical	constrained	regional	true	0.870000	0.732066	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	apprenticeship_dependent_entrants	payer	powerless	biographical	trapped	regional	true	0.900000	0.745875	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
technological_displacement_axiom_flat_control	labor_historians	excluded	analytical	generational	analytical	global	false	0.900000	0.994500	unknown	ok	unknown	unknown	changeable	constructed_high_extraction	true
technological_displacement_axiom_flat_control	labor_economists_dissenting	observer	analytical	generational	analytical	global	true	0.720000	0.835658	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	true
technology_diffusion_asymmetry	non_state_actors	beneficiary	moderate	biographical	mobile	global	true	0.250000	0.015858	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
technology_diffusion_asymmetry	insurgent_groups	beneficiary	organized	biographical	mobile	regional	true	0.250000	0.011893	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
technology_diffusion_asymmetry	consumer_drone_manufacturers	beneficiary	institutional	biographical	constrained	global	true	0.270000	0.020407	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
technology_diffusion_asymmetry	state_militaries	payer	institutional	generational	constrained	national	true	0.870000	0.160014	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
technology_diffusion_asymmetry	export_control_regimes	agenda_setter	institutional	generational	constrained	global	true	0.140000	-0.003488	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	false
technology_diffusion_asymmetry	civilian_populations	payer	powerless	biographical	trapped	regional	true	0.900000	0.146729	rope	ok	rope	scaffold	immutable	coupling_invariant_rope	false
technology_diffusion_asymmetry	security_studies_analysts	observer	analytical	generational	analytical	global	true	0.720000	0.164392	rope	ok	rope	scaffold	changeable	coupling_invariant_rope	true
tempo_margin_regime	whoever_sets_the_default_tempo_of_an_institution_e_g_marriage_law_platform_defaults	agenda_setter	institutional	generational	arbitrage	national	true	0.090000	-0.040377	rope	ok	rope	rope	changeable	constructed_high_extraction	false
tempo_margin_regime	those_bound_by_a_rule_whose_tempo_was_set_by_someone_else_and_outlives_its_pressure	payer	powerless	biographical	trapped	local	true	0.900000	0.663000	snare	ok	snare	snare	immutable	constructed_high_extraction	false
tempo_margin_regime	short_pressure_high_speed_test_cases	payer	moderate	immediate	constrained	local	true	0.870000	0.650725	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
tempo_margin_regime	long_pressure_low_speed_test_cases	payer	moderate	civilizational	trapped	local	true	0.900000	0.663000	snare	ok	snare	snare	changeable	constructed_high_extraction	false
tempo_margin_regime	instrument_designers	observer	analytical	generational	analytical	global	true	0.720000	0.835658	snare	ok	snare	snare	changeable	constructed_high_extraction	true
tempo_margin_regime	future_bound_parties_not_yet_subject_to_the_rule	excluded	powerless	generational	trapped	national	false	0.950000	0.849697	snare	ok	snare	snare	immutable	constructed_high_extraction	false
temporal_equivalence_reading	ai_capital_owners	beneficiary	institutional	generational	arbitrage	global	true	0.220000	0.014485	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
temporal_equivalence_reading	technology_deployment_firms	beneficiary	powerful	biographical	mobile	global	true	0.250000	0.023787	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
temporal_equivalence_reading	policy_status_quo_advocates	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.007605	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
temporal_equivalence_reading	displaced_workers_transition_cohort	payer	moderate	biographical	constrained	national	true	0.870000	0.240022	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
temporal_equivalence_reading	economic_historians	observer	analytical	civilizational	analytical	global	true	0.720000	0.246588	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
temporal_equivalence_reading	displaced_worker_advocacy_groups	excluded	organized	biographical	constrained	national	false	0.920000	0.247213	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
textualist_severability_reading	agency_rulemakers	agenda_setter	institutional	generational	analytical	national	true	0.120000	-0.011831	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
textualist_severability_reading	employer_associations_relying_on_program	beneficiary	organized	biographical	mobile	national	true	0.250000	0.030835	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
textualist_severability_reading	migrant_agricultural_workers	payer	powerless	biographical	trapped	national	true	0.900000	0.380410	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
textualist_severability_reading	reviewing_courts	beneficiary	institutional	generational	analytical	national	true	0.250000	0.030835	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
textualist_severability_reading	domestic_workers_in_competing_labor_markets	excluded	powerless	biographical	constrained	regional	false	0.920000	0.346098	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
textualist_severability_reading	worker_advocacy_organizations	excluded	moderate	biographical	constrained	national	false	0.920000	0.384553	scaffold	ok	scaffold	scaffold	immutable	false_ci_rope	false
third_act_arbitrage	divorcing_individuals_seeking_fulfillment	beneficiary	moderate	biographical	mobile	national	true	0.250000	0.063872	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
third_act_arbitrage	financial_security_of_both_parties	payer	powerless	biographical	trapped	local	false	0.900000	0.630393	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
third_act_arbitrage	lower_earning_spouse	payer	powerless	biographical	trapped	local	true	0.900000	0.630393	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
third_act_arbitrage	adult_children_navigating_split	payer	moderate	biographical	constrained	local	true	0.870000	0.618722	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
third_act_arbitrage	divorce_industry_professionals	beneficiary	organized	biographical	mobile	national	true	0.250000	0.063872	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
third_act_arbitrage	cultural_commentators	agenda_setter	organized	biographical	mobile	national	true	0.120000	-0.024506	rope	ok	rope	rope	changeable	constructed_high_extraction	false
third_act_arbitrage	family_researchers	observer	analytical	generational	analytical	national	true	0.720000	0.662133	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	true
tool_reading	ai_product_users	beneficiary	moderate	biographical	mobile	global	true	0.250000	0.010572	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
tool_reading	instrumental_task_delegators	beneficiary	moderate	immediate	mobile	global	true	0.250000	0.010572	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
tool_reading	users_who_relationally_misapply	excluded	powerless	biographical	identity_locked	global	false	0.940000	0.133130	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
tool_reading	ai_product_designers	agenda_setter	institutional	generational	arbitrage	global	true	0.090000	-0.006354	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	false
tool_reading	family_systems_researchers	observer	analytical	generational	analytical	global	true	0.720000	0.109594	scaffold	ok	scaffold	scaffold	changeable	false_ci_rope	true
trajectory_extrapolation_reading	frontier_labs	beneficiary	institutional	biographical	mobile	global	true	0.250000	0.089861	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
trajectory_extrapolation_reading	capability_forecasters	agenda_setter	organized	biographical	mobile	global	true	0.120000	-0.034478	rope	ok	rope	rope	changeable	constructed_high_extraction	false
trajectory_extrapolation_reading	skeptical_researchers	payer	moderate	biographical	constrained	global	true	0.870000	1.088098	snare	ok	snare	snare	immutable	constructed_high_extraction	false
trajectory_extrapolation_reading	policy_makers_under_timeline_pressure	payer	institutional	generational	constrained	national	true	0.870000	0.906748	snare	ok	snare	snare	changeable	constructed_high_extraction	false
trajectory_extrapolation_reading	measurement_theorists	excluded	moderate	generational	constrained	global	false	0.920000	1.120698	snare	ok	snare	snare	changeable	constructed_high_extraction	false
trajectory_extrapolation_reading	epistemology_of_forecasting_analysts	observer	analytical	generational	analytical	universal	true	0.720000	0.776294	snare	ok	snare	snare	changeable	constructed_high_extraction	true
truth_procedure_reading	declaring_debaters	agenda_setter	moderate	immediate	mobile	local	true	0.120000	-0.009464	rope	ok	rope	rope	changeable	false_ci_rope	false
truth_procedure_reading	truth_procedure_theorists	beneficiary	organized	generational	mobile	national	true	0.250000	0.030835	rope	ok	rope	rope	changeable	false_ci_rope	false
truth_procedure_reading	competitive_debate_circuit	beneficiary	institutional	generational	mobile	national	true	0.250000	0.030835	rope	ok	rope	rope	changeable	false_ci_rope	false
truth_procedure_reading	opposing_debaters_forced_into_frame	payer	moderate	immediate	constrained	local	true	0.870000	0.298693	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
truth_procedure_reading	policy_outcome_stakeholders	excluded	powerless	biographical	trapped	national	false	0.950000	0.390025	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
truth_procedure_reading	material_beneficiaries_of_actual_reform	excluded	powerless	generational	trapped	national	false	0.950000	0.390025	unknown	ok	unknown	unknown	immutable	false_ci_rope	false
truth_procedure_reading	debate_theory_observers	observer	analytical	generational	analytical	national	true	0.720000	0.319650	unknown	ok	unknown	unknown	changeable	false_ci_rope	true
udhr_article_3__negative_liberty_reading	individual_liberty_claimants	beneficiary	powerless	biographical	identity_locked	universal	true	0.290000	0.119446	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
udhr_article_3__negative_liberty_reading	law_enforcement_prerogatives	payer	institutional	generational	constrained	universal	true	0.870000	0.906748	snare	ok	snare	snare	changeable	constructed_high_extraction	false
udhr_article_3__negative_liberty_reading	collective_security_constituencies	payer	moderate	biographical	constrained	universal	true	0.870000	0.906748	snare	ok	snare	snare	immutable	constructed_high_extraction	false
udhr_article_3__negative_liberty_reading	state_apparatus	agenda_setter	institutional	generational	constrained	universal	true	0.140000	-0.016469	rope	ok	rope	rope	changeable	constructed_high_extraction	false
udhr_article_3__negative_liberty_reading	victims_of_crime	excluded	powerless	biographical	trapped	universal	false	0.950000	0.947203	snare	ok	snare	snare	immutable	constructed_high_extraction	false
udhr_article_3__negative_liberty_reading	international_human_rights_monitors	observer	organized	generational	analytical	universal	true	0.720000	0.776294	snare	ok	snare	snare	changeable	constructed_high_extraction	true
unaudited_contentment_as_entitlement	anton	beneficiary	moderate	biographical	mobile	local	true	0.250000	0.062550	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
unaudited_contentment_as_entitlement	klara_labor	payer	moderate	biographical	identity_locked	local	true	0.890000	0.767159	snare	ok	snare	snare	changeable	constructed_high_extraction	false
unaudited_contentment_as_entitlement	her_sister	excluded	powerless	immediate	constrained	local	false	0.920000	0.780094	snare	ok	snare	snare	immutable	constructed_high_extraction	false
unaudited_contentment_as_entitlement	the_accident_of_visibility	observer	analytical	immediate	analytical	local	false	0.720000	0.648434	unknown	ok	unknown	unknown	changeable	constructed_high_extraction	true
unaudited_reserve_asymmetry	thess_and_officers_with_reserve_access	beneficiary	institutional	biographical	arbitrage	local	true	0.220000	0.043456	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
unaudited_reserve_asymmetry	general_ration_crew_farro_and_peers	payer	powerless	immediate	trapped	local	true	0.900000	0.880377	snare	ok	snare	snare	immutable	constructed_high_extraction	false
unaudited_reserve_asymmetry	ships_quartermaster_clerk	excluded	moderate	biographical	constrained	local	false	0.920000	0.889966	snare	ok	snare	snare	immutable	constructed_high_extraction	false
unaudited_reserve_asymmetry	ships_captain	observer	institutional	generational	analytical	local	true	0.720000	0.739763	snare	ok	snare	snare	changeable	constructed_high_extraction	true
unregulated_psychological_experimentation	research_leadership	agenda_setter	institutional	biographical	mobile	local	true	0.120000	-0.026365	rope	ok	rope	rope	changeable	constructed_high_extraction	false
unregulated_psychological_experimentation	organizational_management	beneficiary	institutional	biographical	mobile	local	true	0.250000	0.068717	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
unregulated_psychological_experimentation	research_subjects_employees	payer	powerless	immediate	identity_locked	local	true	0.890000	0.842794	snare	ok	snare	snare	immutable	constructed_high_extraction	false
unregulated_psychological_experimentation	vulnerable_subordinates	payer	powerless	immediate	trapped	local	true	0.900000	0.847770	snare	ok	snare	snare	immutable	constructed_high_extraction	false
unregulated_psychological_experimentation	professional_psychology_community	excluded	institutional	generational	analytical	national	false	0.900000	1.059713	snare	ok	snare	snare	changeable	constructed_high_extraction	true
unregulated_psychological_experimentation	institutional_review_boards	excluded	institutional	generational	analytical	national	false	0.900000	1.059713	snare	ok	snare	snare	changeable	constructed_high_extraction	true
unregulated_psychological_experimentation	regulatory_authorities	observer	institutional	generational	analytical	national	true	0.720000	0.890455	snare	ok	snare	snare	changeable	constructed_high_extraction	true
unsettled_claim_ontology_flat_control	confident_claimants	beneficiary	moderate	biographical	constrained	local	true	0.270000	0.058954	naturalized	ok	naturalized	naturalized	immutable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	status_hierarchy_incumbents	beneficiary	organized	generational	arbitrage	regional	true	0.220000	0.031385	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	reputation_intermediaries	beneficiary	moderate	biographical	mobile	local	true	0.250000	0.045811	naturalized	ok	naturalized	naturalized	changeable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	accurate_low_confidence_signalers	payer	powerless	immediate	trapped	local	true	0.900000	0.565180	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	untested_challengers	payer	powerless	immediate	trapped	local	true	0.900000	0.565180	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	bystanders_forced_to_adjudicate	excluded	powerless	immediate	constrained	local	false	0.920000	0.571336	tangled_rope	ok	tangled_rope	tangled_rope	immutable	constructed_high_extraction	false
unsettled_claim_ontology_flat_control	conflict_economists	observer	analytical	generational	analytical	global	true	0.720000	0.712364	tangled_rope	ok	tangled_rope	tangled_rope	changeable	constructed_high_extraction	true
