id	obs	gateval	type
temple_sacrifice_obligation__study_as_occupation	analytical	0.6600	unknown
temple_sacrifice_obligation__study_as_occupation	analytical	0.9000	unknown
tenure_contract__academic_freedom_reading	powerless	0.0000	scaffold
tenure_contract__academic_freedom_reading	powerless	0.3500	scaffold
tenure_contract__academic_freedom_reading	powerless	0.4500	scaffold
tenure_contract__academic_freedom_reading	powerless	0.6600	unknown
tenure_contract__academic_freedom_reading	powerless	0.9000	unknown
tenure_contract__academic_freedom_reading	moderate	0.0000	scaffold
tenure_contract__academic_freedom_reading	moderate	0.3500	scaffold
tenure_contract__academic_freedom_reading	moderate	0.4500	scaffold
tenure_contract__academic_freedom_reading	moderate	0.6600	unknown
tenure_contract__academic_freedom_reading	moderate	0.9000	unknown
tenure_contract__academic_freedom_reading	institutional	0.0000	scaffold
tenure_contract__academic_freedom_reading	institutional	0.3500	scaffold
tenure_contract__academic_freedom_reading	institutional	0.4500	scaffold
tenure_contract__academic_freedom_reading	institutional	0.6600	unknown
tenure_contract__academic_freedom_reading	institutional	0.9000	unknown
tenure_contract__academic_freedom_reading	analytical	0.0000	scaffold
tenure_contract__academic_freedom_reading	analytical	0.3500	scaffold
tenure_contract__academic_freedom_reading	analytical	0.4500	scaffold
tenure_contract__academic_freedom_reading	analytical	0.6600	unknown
tenure_contract__academic_freedom_reading	analytical	0.9000	unknown
tenure_contract__demographic_reproduction_reading	powerless	0.0000	naturalized
tenure_contract__demographic_reproduction_reading	powerless	0.3500	unknown
tenure_contract__demographic_reproduction_reading	powerless	0.4500	tangled_rope
tenure_contract__demographic_reproduction_reading	powerless	0.6600	snare
tenure_contract__demographic_reproduction_reading	powerless	0.9000	snare
tenure_contract__demographic_reproduction_reading	moderate	0.0000	rope
tenure_contract__demographic_reproduction_reading	moderate	0.3500	unknown
tenure_contract__demographic_reproduction_reading	moderate	0.4500	tangled_rope
tenure_contract__demographic_reproduction_reading	moderate	0.6600	snare
tenure_contract__demographic_reproduction_reading	moderate	0.9000	snare
tenure_contract__demographic_reproduction_reading	institutional	0.0000	rope
tenure_contract__demographic_reproduction_reading	institutional	0.3500	unknown
tenure_contract__demographic_reproduction_reading	institutional	0.4500	tangled_rope
tenure_contract__demographic_reproduction_reading	institutional	0.6600	snare
tenure_contract__demographic_reproduction_reading	institutional	0.9000	snare
tenure_contract__demographic_reproduction_reading	analytical	0.0000	rope
tenure_contract__demographic_reproduction_reading	analytical	0.3500	unknown
tenure_contract__demographic_reproduction_reading	analytical	0.4500	tangled_rope
tenure_contract__demographic_reproduction_reading	analytical	0.6600	snare
tenure_contract__demographic_reproduction_reading	analytical	0.9000	snare
tenure_contract__institutional_extraction_reading	powerless	0.0000	naturalized
tenure_contract__institutional_extraction_reading	powerless	0.3500	unknown
tenure_contract__institutional_extraction_reading	powerless	0.4500	tangled_rope
tenure_contract__institutional_extraction_reading	powerless	0.6600	snare
tenure_contract__institutional_extraction_reading	powerless	0.9000	snare
tenure_contract__institutional_extraction_reading	moderate	0.0000	rope
tenure_contract__institutional_extraction_reading	moderate	0.3500	unknown
tenure_contract__institutional_extraction_reading	moderate	0.4500	tangled_rope
tenure_contract__institutional_extraction_reading	moderate	0.6600	snare
tenure_contract__institutional_extraction_reading	moderate	0.9000	snare
tenure_contract__institutional_extraction_reading	institutional	0.0000	rope
tenure_contract__institutional_extraction_reading	institutional	0.3500	unknown
tenure_contract__institutional_extraction_reading	institutional	0.4500	tangled_rope
tenure_contract__institutional_extraction_reading	institutional	0.6600	snare
tenure_contract__institutional_extraction_reading	institutional	0.9000	snare
tenure_contract__institutional_extraction_reading	analytical	0.0000	rope
tenure_contract__institutional_extraction_reading	analytical	0.3500	unknown
tenure_contract__institutional_extraction_reading	analytical	0.4500	tangled_rope
tenure_contract__institutional_extraction_reading	analytical	0.6600	snare
tenure_contract__institutional_extraction_reading	analytical	0.9000	snare
territorial_legitimacy__indigenous_continuity_reading	powerless	0.0000	naturalized
territorial_legitimacy__indigenous_continuity_reading	powerless	0.3500	unknown
territorial_legitimacy__indigenous_continuity_reading	powerless	0.4500	tangled_rope
territorial_legitimacy__indigenous_continuity_reading	powerless	0.6600	snare
territorial_legitimacy__indigenous_continuity_reading	powerless	0.9000	snare
territorial_legitimacy__indigenous_continuity_reading	moderate	0.0000	rope
territorial_legitimacy__indigenous_continuity_reading	moderate	0.3500	unknown
territorial_legitimacy__indigenous_continuity_reading	moderate	0.4500	tangled_rope
territorial_legitimacy__indigenous_continuity_reading	moderate	0.6600	snare
territorial_legitimacy__indigenous_continuity_reading	moderate	0.9000	snare
territorial_legitimacy__indigenous_continuity_reading	institutional	0.0000	rope
territorial_legitimacy__indigenous_continuity_reading	institutional	0.3500	unknown
territorial_legitimacy__indigenous_continuity_reading	institutional	0.4500	tangled_rope
territorial_legitimacy__indigenous_continuity_reading	institutional	0.6600	snare
territorial_legitimacy__indigenous_continuity_reading	institutional	0.9000	snare
territorial_legitimacy__indigenous_continuity_reading	analytical	0.0000	rope
territorial_legitimacy__indigenous_continuity_reading	analytical	0.3500	unknown
territorial_legitimacy__indigenous_continuity_reading	analytical	0.4500	tangled_rope
territorial_legitimacy__indigenous_continuity_reading	analytical	0.6600	snare
territorial_legitimacy__indigenous_continuity_reading	analytical	0.9000	snare
territorial_legitimacy__partition_reading	powerless	0.0000	naturalized
territorial_legitimacy__partition_reading	powerless	0.3500	unknown
territorial_legitimacy__partition_reading	powerless	0.4500	tangled_rope
territorial_legitimacy__partition_reading	powerless	0.6600	snare
territorial_legitimacy__partition_reading	powerless	0.9000	snare
territorial_legitimacy__partition_reading	moderate	0.0000	rope
territorial_legitimacy__partition_reading	moderate	0.3500	unknown
territorial_legitimacy__partition_reading	moderate	0.4500	tangled_rope
territorial_legitimacy__partition_reading	moderate	0.6600	snare
territorial_legitimacy__partition_reading	moderate	0.9000	snare
territorial_legitimacy__partition_reading	institutional	0.0000	rope
territorial_legitimacy__partition_reading	institutional	0.3500	unknown
territorial_legitimacy__partition_reading	institutional	0.4500	tangled_rope
territorial_legitimacy__partition_reading	institutional	0.6600	snare
territorial_legitimacy__partition_reading	institutional	0.9000	snare
territorial_legitimacy__partition_reading	analytical	0.0000	rope
territorial_legitimacy__partition_reading	analytical	0.3500	unknown
territorial_legitimacy__partition_reading	analytical	0.4500	tangled_rope
territorial_legitimacy__partition_reading	analytical	0.6600	snare
territorial_legitimacy__partition_reading	analytical	0.9000	snare
territorial_legitimacy__security_necessity_reading	powerless	0.0000	naturalized
territorial_legitimacy__security_necessity_reading	powerless	0.3500	unknown
territorial_legitimacy__security_necessity_reading	powerless	0.4500	tangled_rope
territorial_legitimacy__security_necessity_reading	powerless	0.6600	snare
territorial_legitimacy__security_necessity_reading	powerless	0.9000	snare
territorial_legitimacy__security_necessity_reading	moderate	0.0000	rope
territorial_legitimacy__security_necessity_reading	moderate	0.3500	unknown
territorial_legitimacy__security_necessity_reading	moderate	0.4500	tangled_rope
territorial_legitimacy__security_necessity_reading	moderate	0.6600	snare
territorial_legitimacy__security_necessity_reading	moderate	0.9000	snare
territorial_legitimacy__security_necessity_reading	institutional	0.0000	rope
territorial_legitimacy__security_necessity_reading	institutional	0.3500	unknown
territorial_legitimacy__security_necessity_reading	institutional	0.4500	tangled_rope
territorial_legitimacy__security_necessity_reading	institutional	0.6600	snare
territorial_legitimacy__security_necessity_reading	institutional	0.9000	snare
territorial_legitimacy__security_necessity_reading	analytical	0.0000	rope
territorial_legitimacy__security_necessity_reading	analytical	0.3500	unknown
territorial_legitimacy__security_necessity_reading	analytical	0.4500	tangled_rope
territorial_legitimacy__security_necessity_reading	analytical	0.6600	snare
territorial_legitimacy__security_necessity_reading	analytical	0.9000	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	powerless	0.0000	naturalized
territorial_legitimacy_dual__palestinian_autochthony_reading	powerless	0.3500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	powerless	0.4500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	powerless	0.6600	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	powerless	0.9000	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	moderate	0.0000	rope
territorial_legitimacy_dual__palestinian_autochthony_reading	moderate	0.3500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	moderate	0.4500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	moderate	0.6600	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	moderate	0.9000	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	institutional	0.0000	rope
territorial_legitimacy_dual__palestinian_autochthony_reading	institutional	0.3500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	institutional	0.4500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	institutional	0.6600	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	institutional	0.9000	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	analytical	0.0000	rope
territorial_legitimacy_dual__palestinian_autochthony_reading	analytical	0.3500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	analytical	0.4500	unknown
territorial_legitimacy_dual__palestinian_autochthony_reading	analytical	0.6600	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	analytical	0.9000	snare
territorial_legitimacy_dual__two_state_coexistence_reading	powerless	0.0000	naturalized
territorial_legitimacy_dual__two_state_coexistence_reading	powerless	0.3500	unknown
territorial_legitimacy_dual__two_state_coexistence_reading	powerless	0.4500	tangled_rope
territorial_legitimacy_dual__two_state_coexistence_reading	powerless	0.6600	snare
territorial_legitimacy_dual__two_state_coexistence_reading	powerless	0.9000	snare
territorial_legitimacy_dual__two_state_coexistence_reading	moderate	0.0000	rope
territorial_legitimacy_dual__two_state_coexistence_reading	moderate	0.3500	unknown
territorial_legitimacy_dual__two_state_coexistence_reading	moderate	0.4500	tangled_rope
territorial_legitimacy_dual__two_state_coexistence_reading	moderate	0.6600	snare
territorial_legitimacy_dual__two_state_coexistence_reading	moderate	0.9000	snare
territorial_legitimacy_dual__two_state_coexistence_reading	institutional	0.0000	rope
territorial_legitimacy_dual__two_state_coexistence_reading	institutional	0.3500	unknown
territorial_legitimacy_dual__two_state_coexistence_reading	institutional	0.4500	tangled_rope
territorial_legitimacy_dual__two_state_coexistence_reading	institutional	0.6600	snare
territorial_legitimacy_dual__two_state_coexistence_reading	institutional	0.9000	snare
territorial_legitimacy_dual__two_state_coexistence_reading	analytical	0.0000	rope
territorial_legitimacy_dual__two_state_coexistence_reading	analytical	0.3500	unknown
territorial_legitimacy_dual__two_state_coexistence_reading	analytical	0.4500	tangled_rope
territorial_legitimacy_dual__two_state_coexistence_reading	analytical	0.6600	snare
territorial_legitimacy_dual__two_state_coexistence_reading	analytical	0.9000	snare
territorial_legitimacy_dual__zionist_refuge_reading	powerless	0.0000	naturalized
territorial_legitimacy_dual__zionist_refuge_reading	powerless	0.3500	unknown
territorial_legitimacy_dual__zionist_refuge_reading	powerless	0.4500	tangled_rope
territorial_legitimacy_dual__zionist_refuge_reading	powerless	0.6600	snare
territorial_legitimacy_dual__zionist_refuge_reading	powerless	0.9000	snare
territorial_legitimacy_dual__zionist_refuge_reading	moderate	0.0000	rope
territorial_legitimacy_dual__zionist_refuge_reading	moderate	0.3500	unknown
territorial_legitimacy_dual__zionist_refuge_reading	moderate	0.4500	tangled_rope
territorial_legitimacy_dual__zionist_refuge_reading	moderate	0.6600	snare
territorial_legitimacy_dual__zionist_refuge_reading	moderate	0.9000	snare
territorial_legitimacy_dual__zionist_refuge_reading	institutional	0.0000	rope
territorial_legitimacy_dual__zionist_refuge_reading	institutional	0.3500	unknown
territorial_legitimacy_dual__zionist_refuge_reading	institutional	0.4500	tangled_rope
territorial_legitimacy_dual__zionist_refuge_reading	institutional	0.6600	snare
territorial_legitimacy_dual__zionist_refuge_reading	institutional	0.9000	snare
territorial_legitimacy_dual__zionist_refuge_reading	analytical	0.0000	rope
territorial_legitimacy_dual__zionist_refuge_reading	analytical	0.3500	unknown
territorial_legitimacy_dual__zionist_refuge_reading	analytical	0.4500	tangled_rope
territorial_legitimacy_dual__zionist_refuge_reading	analytical	0.6600	snare
territorial_legitimacy_dual__zionist_refuge_reading	analytical	0.9000	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	powerless	0.0000	naturalized
territorial_sovereignty_legitimacy__covenant_continuity_reading	powerless	0.3500	unknown
territorial_sovereignty_legitimacy__covenant_continuity_reading	powerless	0.4500	tangled_rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	powerless	0.6600	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	powerless	0.9000	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	moderate	0.0000	rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	moderate	0.3500	unknown
territorial_sovereignty_legitimacy__covenant_continuity_reading	moderate	0.4500	tangled_rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	moderate	0.6600	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	moderate	0.9000	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	institutional	0.0000	rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	institutional	0.3500	unknown
territorial_sovereignty_legitimacy__covenant_continuity_reading	institutional	0.4500	tangled_rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	institutional	0.6600	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	institutional	0.9000	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	analytical	0.0000	rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	analytical	0.3500	unknown
territorial_sovereignty_legitimacy__covenant_continuity_reading	analytical	0.4500	tangled_rope
territorial_sovereignty_legitimacy__covenant_continuity_reading	analytical	0.6600	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	analytical	0.9000	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	powerless	0.0000	naturalized
territorial_sovereignty_legitimacy__existential_matrix_reading	powerless	0.3500	unknown
territorial_sovereignty_legitimacy__existential_matrix_reading	powerless	0.4500	tangled_rope
territorial_sovereignty_legitimacy__existential_matrix_reading	powerless	0.6600	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	powerless	0.9000	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	moderate	0.0000	rope
territorial_sovereignty_legitimacy__existential_matrix_reading	moderate	0.3500	unknown
territorial_sovereignty_legitimacy__existential_matrix_reading	moderate	0.4500	tangled_rope
territorial_sovereignty_legitimacy__existential_matrix_reading	moderate	0.6600	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	moderate	0.9000	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	institutional	0.0000	rope
territorial_sovereignty_legitimacy__existential_matrix_reading	institutional	0.3500	unknown
territorial_sovereignty_legitimacy__existential_matrix_reading	institutional	0.4500	tangled_rope
territorial_sovereignty_legitimacy__existential_matrix_reading	institutional	0.6600	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	institutional	0.9000	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	analytical	0.0000	rope
territorial_sovereignty_legitimacy__existential_matrix_reading	analytical	0.3500	unknown
territorial_sovereignty_legitimacy__existential_matrix_reading	analytical	0.4500	tangled_rope
territorial_sovereignty_legitimacy__existential_matrix_reading	analytical	0.6600	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	analytical	0.9000	snare
territorial_sovereignty_legitimacy__self_determination_reading	powerless	0.0000	naturalized
territorial_sovereignty_legitimacy__self_determination_reading	powerless	0.3500	unknown
territorial_sovereignty_legitimacy__self_determination_reading	powerless	0.4500	tangled_rope
territorial_sovereignty_legitimacy__self_determination_reading	powerless	0.6600	snare
territorial_sovereignty_legitimacy__self_determination_reading	powerless	0.9000	snare
territorial_sovereignty_legitimacy__self_determination_reading	moderate	0.0000	rope
territorial_sovereignty_legitimacy__self_determination_reading	moderate	0.3500	unknown
territorial_sovereignty_legitimacy__self_determination_reading	moderate	0.4500	tangled_rope
territorial_sovereignty_legitimacy__self_determination_reading	moderate	0.6600	snare
territorial_sovereignty_legitimacy__self_determination_reading	moderate	0.9000	snare
territorial_sovereignty_legitimacy__self_determination_reading	institutional	0.0000	rope
territorial_sovereignty_legitimacy__self_determination_reading	institutional	0.3500	unknown
territorial_sovereignty_legitimacy__self_determination_reading	institutional	0.4500	tangled_rope
territorial_sovereignty_legitimacy__self_determination_reading	institutional	0.6600	snare
territorial_sovereignty_legitimacy__self_determination_reading	institutional	0.9000	snare
territorial_sovereignty_legitimacy__self_determination_reading	analytical	0.0000	rope
territorial_sovereignty_legitimacy__self_determination_reading	analytical	0.3500	unknown
territorial_sovereignty_legitimacy__self_determination_reading	analytical	0.4500	tangled_rope
territorial_sovereignty_legitimacy__self_determination_reading	analytical	0.6600	snare
territorial_sovereignty_legitimacy__self_determination_reading	analytical	0.9000	snare
thermodynamics_entropy	powerless	0.0000	mountain
thermodynamics_entropy	powerless	0.3500	mountain
thermodynamics_entropy	powerless	0.4500	mountain
thermodynamics_entropy	powerless	0.6600	mountain
thermodynamics_entropy	powerless	0.9000	mountain
thermodynamics_entropy	moderate	0.0000	rope
thermodynamics_entropy	moderate	0.3500	rope
thermodynamics_entropy	moderate	0.4500	unknown
thermodynamics_entropy	moderate	0.6600	unknown
thermodynamics_entropy	moderate	0.9000	unknown
thermodynamics_entropy	institutional	0.0000	rope
thermodynamics_entropy	institutional	0.3500	rope
thermodynamics_entropy	institutional	0.4500	unknown
thermodynamics_entropy	institutional	0.6600	unknown
thermodynamics_entropy	institutional	0.9000	unknown
thermodynamics_entropy	analytical	0.0000	mountain
thermodynamics_entropy	analytical	0.3500	mountain
thermodynamics_entropy	analytical	0.4500	mountain
thermodynamics_entropy	analytical	0.6600	mountain
thermodynamics_entropy	analytical	0.9000	mountain
topological_invariant_universality	powerless	0.0000	mountain
topological_invariant_universality	powerless	0.3500	mountain
topological_invariant_universality	powerless	0.4500	mountain
topological_invariant_universality	powerless	0.6600	mountain
topological_invariant_universality	powerless	0.9000	mountain
topological_invariant_universality	moderate	0.0000	rope
topological_invariant_universality	moderate	0.3500	rope
topological_invariant_universality	moderate	0.4500	unknown
topological_invariant_universality	moderate	0.6600	unknown
topological_invariant_universality	moderate	0.9000	unknown
topological_invariant_universality	institutional	0.0000	rope
topological_invariant_universality	institutional	0.3500	rope
topological_invariant_universality	institutional	0.4500	unknown
topological_invariant_universality	institutional	0.6600	unknown
topological_invariant_universality	institutional	0.9000	unknown
topological_invariant_universality	analytical	0.0000	mountain
topological_invariant_universality	analytical	0.3500	mountain
topological_invariant_universality	analytical	0.4500	mountain
topological_invariant_universality	analytical	0.6600	mountain
topological_invariant_universality	analytical	0.9000	mountain
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	powerless	0.0000	naturalized
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	powerless	0.3500	unknown
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	powerless	0.4500	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	powerless	0.6600	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	powerless	0.9000	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	moderate	0.0000	rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	moderate	0.3500	unknown
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	moderate	0.4500	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	moderate	0.6600	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	moderate	0.9000	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	institutional	0.0000	rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	institutional	0.3500	unknown
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	institutional	0.4500	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	institutional	0.6600	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	institutional	0.9000	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	analytical	0.0000	rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	analytical	0.3500	unknown
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	analytical	0.4500	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	analytical	0.6600	tangled_rope
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	analytical	0.9000	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	powerless	0.0000	naturalized
tordesillas_demarcation_kernel__spanish_conquest_legitimation	powerless	0.3500	unknown
tordesillas_demarcation_kernel__spanish_conquest_legitimation	powerless	0.4500	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	powerless	0.6600	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	powerless	0.9000	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	moderate	0.0000	rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	moderate	0.3500	unknown
tordesillas_demarcation_kernel__spanish_conquest_legitimation	moderate	0.4500	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	moderate	0.6600	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	moderate	0.9000	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	institutional	0.0000	rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	institutional	0.3500	unknown
tordesillas_demarcation_kernel__spanish_conquest_legitimation	institutional	0.4500	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	institutional	0.6600	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	institutional	0.9000	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	analytical	0.0000	rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	analytical	0.3500	unknown
tordesillas_demarcation_kernel__spanish_conquest_legitimation	analytical	0.4500	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	analytical	0.6600	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	analytical	0.9000	snare
total_war_possibility_space__deterrence_equilibrium_reading	powerless	0.0000	naturalized
total_war_possibility_space__deterrence_equilibrium_reading	powerless	0.3500	unknown
total_war_possibility_space__deterrence_equilibrium_reading	powerless	0.4500	tangled_rope
total_war_possibility_space__deterrence_equilibrium_reading	powerless	0.6600	snare
total_war_possibility_space__deterrence_equilibrium_reading	powerless	0.9000	snare
total_war_possibility_space__deterrence_equilibrium_reading	moderate	0.0000	rope
total_war_possibility_space__deterrence_equilibrium_reading	moderate	0.3500	unknown
total_war_possibility_space__deterrence_equilibrium_reading	moderate	0.4500	tangled_rope
total_war_possibility_space__deterrence_equilibrium_reading	moderate	0.6600	snare
total_war_possibility_space__deterrence_equilibrium_reading	moderate	0.9000	snare
total_war_possibility_space__deterrence_equilibrium_reading	institutional	0.0000	rope
total_war_possibility_space__deterrence_equilibrium_reading	institutional	0.3500	unknown
total_war_possibility_space__deterrence_equilibrium_reading	institutional	0.4500	tangled_rope
total_war_possibility_space__deterrence_equilibrium_reading	institutional	0.6600	snare
total_war_possibility_space__deterrence_equilibrium_reading	institutional	0.9000	snare
total_war_possibility_space__deterrence_equilibrium_reading	analytical	0.0000	rope
total_war_possibility_space__deterrence_equilibrium_reading	analytical	0.3500	unknown
total_war_possibility_space__deterrence_equilibrium_reading	analytical	0.4500	tangled_rope
total_war_possibility_space__deterrence_equilibrium_reading	analytical	0.6600	snare
total_war_possibility_space__deterrence_equilibrium_reading	analytical	0.9000	snare
total_war_possibility_space__nuclear_taboo_reading	powerless	0.0000	unknown
total_war_possibility_space__nuclear_taboo_reading	powerless	0.3500	unknown
total_war_possibility_space__nuclear_taboo_reading	powerless	0.4500	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	powerless	0.6600	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	powerless	0.9000	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	moderate	0.0000	rope
total_war_possibility_space__nuclear_taboo_reading	moderate	0.3500	rope
total_war_possibility_space__nuclear_taboo_reading	moderate	0.4500	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	moderate	0.6600	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	moderate	0.9000	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	institutional	0.0000	rope
total_war_possibility_space__nuclear_taboo_reading	institutional	0.3500	rope
total_war_possibility_space__nuclear_taboo_reading	institutional	0.4500	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	institutional	0.6600	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	institutional	0.9000	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	analytical	0.0000	rope
total_war_possibility_space__nuclear_taboo_reading	analytical	0.3500	rope
total_war_possibility_space__nuclear_taboo_reading	analytical	0.4500	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	analytical	0.6600	tangled_rope
total_war_possibility_space__nuclear_taboo_reading	analytical	0.9000	tangled_rope
total_war_reachability_boundary__contingent_reachability_reading	powerless	0.0000	piton
total_war_reachability_boundary__contingent_reachability_reading	powerless	0.3500	piton
total_war_reachability_boundary__contingent_reachability_reading	powerless	0.4500	piton
total_war_reachability_boundary__contingent_reachability_reading	powerless	0.6600	unknown
total_war_reachability_boundary__contingent_reachability_reading	powerless	0.9000	unknown
total_war_reachability_boundary__contingent_reachability_reading	moderate	0.0000	rope
total_war_reachability_boundary__contingent_reachability_reading	moderate	0.3500	rope
total_war_reachability_boundary__contingent_reachability_reading	moderate	0.4500	piton
total_war_reachability_boundary__contingent_reachability_reading	moderate	0.6600	unknown
total_war_reachability_boundary__contingent_reachability_reading	moderate	0.9000	unknown
total_war_reachability_boundary__contingent_reachability_reading	institutional	0.0000	rope
total_war_reachability_boundary__contingent_reachability_reading	institutional	0.3500	rope
total_war_reachability_boundary__contingent_reachability_reading	institutional	0.4500	piton
total_war_reachability_boundary__contingent_reachability_reading	institutional	0.6600	unknown
total_war_reachability_boundary__contingent_reachability_reading	institutional	0.9000	unknown
total_war_reachability_boundary__contingent_reachability_reading	analytical	0.0000	rope
total_war_reachability_boundary__contingent_reachability_reading	analytical	0.3500	rope
total_war_reachability_boundary__contingent_reachability_reading	analytical	0.4500	piton
total_war_reachability_boundary__contingent_reachability_reading	analytical	0.6600	unknown
total_war_reachability_boundary__contingent_reachability_reading	analytical	0.9000	unknown
total_war_reachability_boundary__contraction_reading	powerless	0.0000	mountain
total_war_reachability_boundary__contraction_reading	powerless	0.3500	mountain
total_war_reachability_boundary__contraction_reading	powerless	0.4500	mountain
total_war_reachability_boundary__contraction_reading	powerless	0.6600	mountain
total_war_reachability_boundary__contraction_reading	powerless	0.9000	mountain
total_war_reachability_boundary__contraction_reading	moderate	0.0000	rope
total_war_reachability_boundary__contraction_reading	moderate	0.3500	rope
total_war_reachability_boundary__contraction_reading	moderate	0.4500	unknown
total_war_reachability_boundary__contraction_reading	moderate	0.6600	unknown
total_war_reachability_boundary__contraction_reading	moderate	0.9000	unknown
total_war_reachability_boundary__contraction_reading	institutional	0.0000	rope
total_war_reachability_boundary__contraction_reading	institutional	0.3500	rope
total_war_reachability_boundary__contraction_reading	institutional	0.4500	unknown
total_war_reachability_boundary__contraction_reading	institutional	0.6600	unknown
total_war_reachability_boundary__contraction_reading	institutional	0.9000	unknown
total_war_reachability_boundary__contraction_reading	analytical	0.0000	mountain
total_war_reachability_boundary__contraction_reading	analytical	0.3500	mountain
total_war_reachability_boundary__contraction_reading	analytical	0.4500	mountain
total_war_reachability_boundary__contraction_reading	analytical	0.6600	mountain
total_war_reachability_boundary__contraction_reading	analytical	0.9000	mountain
total_war_reachability_boundary__dropping_reading	powerless	0.0000	naturalized
total_war_reachability_boundary__dropping_reading	powerless	0.3500	unknown
