id	obs	gateval	type
qualitative_development_reading	institutional	0.4500	tangled_rope
qualitative_development_reading	institutional	0.6600	snare
qualitative_development_reading	institutional	0.9000	snare
qualitative_development_reading	analytical	0.0000	rope
qualitative_development_reading	analytical	0.3500	unknown
qualitative_development_reading	analytical	0.4500	tangled_rope
qualitative_development_reading	analytical	0.6600	snare
qualitative_development_reading	analytical	0.9000	snare
quantitative_growth_reading	powerless	0.0000	naturalized
quantitative_growth_reading	powerless	0.3500	unknown
quantitative_growth_reading	powerless	0.4500	tangled_rope
quantitative_growth_reading	powerless	0.6600	snare
quantitative_growth_reading	powerless	0.9000	snare
quantitative_growth_reading	moderate	0.0000	rope
quantitative_growth_reading	moderate	0.3500	unknown
quantitative_growth_reading	moderate	0.4500	tangled_rope
quantitative_growth_reading	moderate	0.6600	snare
quantitative_growth_reading	moderate	0.9000	snare
quantitative_growth_reading	institutional	0.0000	rope
quantitative_growth_reading	institutional	0.3500	unknown
quantitative_growth_reading	institutional	0.4500	tangled_rope
quantitative_growth_reading	institutional	0.6600	snare
quantitative_growth_reading	institutional	0.9000	snare
quantitative_growth_reading	analytical	0.0000	rope
quantitative_growth_reading	analytical	0.3500	unknown
quantitative_growth_reading	analytical	0.4500	tangled_rope
quantitative_growth_reading	analytical	0.6600	snare
quantitative_growth_reading	analytical	0.9000	snare
radiative_levitation_stratification	powerless	0.0000	mountain
radiative_levitation_stratification	powerless	0.3500	mountain
radiative_levitation_stratification	powerless	0.4500	mountain
radiative_levitation_stratification	powerless	0.6600	mountain
radiative_levitation_stratification	powerless	0.9000	mountain
radiative_levitation_stratification	moderate	0.0000	scaffold
radiative_levitation_stratification	moderate	0.3500	scaffold
radiative_levitation_stratification	moderate	0.4500	scaffold
radiative_levitation_stratification	moderate	0.6600	unknown
radiative_levitation_stratification	moderate	0.9000	unknown
radiative_levitation_stratification	institutional	0.0000	scaffold
radiative_levitation_stratification	institutional	0.3500	scaffold
radiative_levitation_stratification	institutional	0.4500	scaffold
radiative_levitation_stratification	institutional	0.6600	unknown
radiative_levitation_stratification	institutional	0.9000	unknown
radiative_levitation_stratification	analytical	0.0000	mountain
radiative_levitation_stratification	analytical	0.3500	mountain
radiative_levitation_stratification	analytical	0.4500	mountain
radiative_levitation_stratification	analytical	0.6600	mountain
radiative_levitation_stratification	analytical	0.9000	mountain
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.0000	naturalized
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.4500	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.6600	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	powerless	0.9000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.4500	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.6600	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	moderate	0.9000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.4500	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.6600	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	institutional	0.9000	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.0000	rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.3500	unknown
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.4500	tangled_rope
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.6600	snare
reading_acquisition_legitimacy__whole_language_meaning_primacy	analytical	0.9000	snare
refugee_convention_text__expansive_humanitarian_reading	powerless	0.0000	scaffold
refugee_convention_text__expansive_humanitarian_reading	powerless	0.3500	scaffold
refugee_convention_text__expansive_humanitarian_reading	powerless	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	powerless	0.6600	unknown
refugee_convention_text__expansive_humanitarian_reading	powerless	0.9000	unknown
refugee_convention_text__expansive_humanitarian_reading	moderate	0.0000	scaffold
refugee_convention_text__expansive_humanitarian_reading	moderate	0.3500	scaffold
refugee_convention_text__expansive_humanitarian_reading	moderate	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	moderate	0.6600	unknown
refugee_convention_text__expansive_humanitarian_reading	moderate	0.9000	unknown
refugee_convention_text__expansive_humanitarian_reading	institutional	0.0000	scaffold
refugee_convention_text__expansive_humanitarian_reading	institutional	0.3500	scaffold
refugee_convention_text__expansive_humanitarian_reading	institutional	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	institutional	0.6600	unknown
refugee_convention_text__expansive_humanitarian_reading	institutional	0.9000	unknown
refugee_convention_text__expansive_humanitarian_reading	analytical	0.0000	scaffold
refugee_convention_text__expansive_humanitarian_reading	analytical	0.3500	scaffold
refugee_convention_text__expansive_humanitarian_reading	analytical	0.4500	scaffold
refugee_convention_text__expansive_humanitarian_reading	analytical	0.6600	unknown
refugee_convention_text__expansive_humanitarian_reading	analytical	0.9000	unknown
regulated_stablecoin_reading	powerless	0.0000	unknown
regulated_stablecoin_reading	powerless	0.3500	unknown
regulated_stablecoin_reading	powerless	0.4500	tangled_rope
regulated_stablecoin_reading	powerless	0.6600	tangled_rope
regulated_stablecoin_reading	powerless	0.9000	tangled_rope
regulated_stablecoin_reading	moderate	0.0000	rope
regulated_stablecoin_reading	moderate	0.3500	rope
regulated_stablecoin_reading	moderate	0.4500	tangled_rope
regulated_stablecoin_reading	moderate	0.6600	tangled_rope
regulated_stablecoin_reading	moderate	0.9000	tangled_rope
regulated_stablecoin_reading	institutional	0.0000	rope
regulated_stablecoin_reading	institutional	0.3500	rope
regulated_stablecoin_reading	institutional	0.4500	tangled_rope
regulated_stablecoin_reading	institutional	0.6600	tangled_rope
regulated_stablecoin_reading	institutional	0.9000	tangled_rope
regulated_stablecoin_reading	analytical	0.0000	rope
regulated_stablecoin_reading	analytical	0.3500	rope
regulated_stablecoin_reading	analytical	0.4500	tangled_rope
regulated_stablecoin_reading	analytical	0.6600	tangled_rope
regulated_stablecoin_reading	analytical	0.9000	tangled_rope
responsibility_preservation_mechanism	powerless	0.0000	naturalized
responsibility_preservation_mechanism	powerless	0.3500	unknown
responsibility_preservation_mechanism	powerless	0.4500	tangled_rope
responsibility_preservation_mechanism	powerless	0.6600	snare
responsibility_preservation_mechanism	powerless	0.9000	snare
responsibility_preservation_mechanism	moderate	0.0000	rope
responsibility_preservation_mechanism	moderate	0.3500	unknown
responsibility_preservation_mechanism	moderate	0.4500	tangled_rope
responsibility_preservation_mechanism	moderate	0.6600	snare
responsibility_preservation_mechanism	moderate	0.9000	snare
responsibility_preservation_mechanism	institutional	0.0000	rope
responsibility_preservation_mechanism	institutional	0.3500	unknown
responsibility_preservation_mechanism	institutional	0.4500	tangled_rope
responsibility_preservation_mechanism	institutional	0.6600	snare
responsibility_preservation_mechanism	institutional	0.9000	snare
responsibility_preservation_mechanism	analytical	0.0000	rope
responsibility_preservation_mechanism	analytical	0.3500	unknown
responsibility_preservation_mechanism	analytical	0.4500	tangled_rope
responsibility_preservation_mechanism	analytical	0.6600	snare
responsibility_preservation_mechanism	analytical	0.9000	snare
scale_ceiling_c0	powerless	0.0000	scaffold
scale_ceiling_c0	powerless	0.3500	scaffold
scale_ceiling_c0	powerless	0.4500	scaffold
scale_ceiling_c0	powerless	0.6600	unknown
scale_ceiling_c0	powerless	0.9000	unknown
scale_ceiling_c0	moderate	0.0000	scaffold
scale_ceiling_c0	moderate	0.3500	scaffold
scale_ceiling_c0	moderate	0.4500	scaffold
scale_ceiling_c0	moderate	0.6600	unknown
scale_ceiling_c0	moderate	0.9000	unknown
scale_ceiling_c0	institutional	0.0000	scaffold
scale_ceiling_c0	institutional	0.3500	scaffold
scale_ceiling_c0	institutional	0.4500	scaffold
scale_ceiling_c0	institutional	0.6600	unknown
scale_ceiling_c0	institutional	0.9000	unknown
scale_ceiling_c0	analytical	0.0000	scaffold
scale_ceiling_c0	analytical	0.3500	scaffold
scale_ceiling_c0	analytical	0.4500	scaffold
scale_ceiling_c0	analytical	0.6600	unknown
scale_ceiling_c0	analytical	0.9000	unknown
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.0000	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.3500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.6600	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.9000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.0000	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.3500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.6600	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.9000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.0000	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.3500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.6600	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.9000	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.0000	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.3500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.4500	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.6600	snare
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.9000	snare
sex_gender_category__identity_reading	powerless	0.0000	naturalized
sex_gender_category__identity_reading	powerless	0.3500	unknown
sex_gender_category__identity_reading	powerless	0.4500	tangled_rope
sex_gender_category__identity_reading	powerless	0.6600	snare
sex_gender_category__identity_reading	powerless	0.9000	snare
sex_gender_category__identity_reading	moderate	0.0000	rope
sex_gender_category__identity_reading	moderate	0.3500	unknown
sex_gender_category__identity_reading	moderate	0.4500	tangled_rope
sex_gender_category__identity_reading	moderate	0.6600	snare
sex_gender_category__identity_reading	moderate	0.9000	snare
sex_gender_category__identity_reading	institutional	0.0000	rope
sex_gender_category__identity_reading	institutional	0.3500	unknown
sex_gender_category__identity_reading	institutional	0.4500	tangled_rope
sex_gender_category__identity_reading	institutional	0.6600	snare
sex_gender_category__identity_reading	institutional	0.9000	snare
sex_gender_category__identity_reading	analytical	0.0000	rope
sex_gender_category__identity_reading	analytical	0.3500	unknown
sex_gender_category__identity_reading	analytical	0.4500	tangled_rope
sex_gender_category__identity_reading	analytical	0.6600	snare
sex_gender_category__identity_reading	analytical	0.9000	snare
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.0000	piton
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.4500	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.6600	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.4500	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.6600	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.4500	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.6600	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.9000	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.0000	rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.3500	piton
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.4500	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.6600	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.9000	tangled_rope
situational_reading	powerless	0.0000	naturalized
situational_reading	powerless	0.3500	unknown
situational_reading	powerless	0.4500	tangled_rope
situational_reading	powerless	0.6600	snare
situational_reading	powerless	0.9000	snare
situational_reading	moderate	0.0000	rope
situational_reading	moderate	0.3500	unknown
situational_reading	moderate	0.4500	tangled_rope
situational_reading	moderate	0.6600	snare
situational_reading	moderate	0.9000	snare
situational_reading	institutional	0.0000	rope
situational_reading	institutional	0.3500	unknown
situational_reading	institutional	0.4500	tangled_rope
situational_reading	institutional	0.6600	snare
situational_reading	institutional	0.9000	snare
situational_reading	analytical	0.0000	rope
situational_reading	analytical	0.3500	unknown
situational_reading	analytical	0.4500	tangled_rope
situational_reading	analytical	0.6600	snare
situational_reading	analytical	0.9000	snare
sovereign_cbdc_reading	powerless	0.0000	naturalized
sovereign_cbdc_reading	powerless	0.3500	unknown
sovereign_cbdc_reading	powerless	0.4500	tangled_rope
sovereign_cbdc_reading	powerless	0.6600	snare
sovereign_cbdc_reading	powerless	0.9000	snare
sovereign_cbdc_reading	moderate	0.0000	rope
sovereign_cbdc_reading	moderate	0.3500	unknown
sovereign_cbdc_reading	moderate	0.4500	tangled_rope
sovereign_cbdc_reading	moderate	0.6600	snare
sovereign_cbdc_reading	moderate	0.9000	snare
sovereign_cbdc_reading	institutional	0.0000	rope
sovereign_cbdc_reading	institutional	0.3500	unknown
sovereign_cbdc_reading	institutional	0.4500	tangled_rope
sovereign_cbdc_reading	institutional	0.6600	snare
sovereign_cbdc_reading	institutional	0.9000	snare
sovereign_cbdc_reading	analytical	0.0000	rope
sovereign_cbdc_reading	analytical	0.3500	unknown
sovereign_cbdc_reading	analytical	0.4500	tangled_rope
sovereign_cbdc_reading	analytical	0.6600	snare
sovereign_cbdc_reading	analytical	0.9000	snare
specification_binding_authority	powerless	0.0000	naturalized
specification_binding_authority	powerless	0.3500	unknown
specification_binding_authority	powerless	0.4500	tangled_rope
specification_binding_authority	powerless	0.6600	snare
specification_binding_authority	powerless	0.9000	snare
specification_binding_authority	moderate	0.0000	rope
specification_binding_authority	moderate	0.3500	unknown
specification_binding_authority	moderate	0.4500	tangled_rope
specification_binding_authority	moderate	0.6600	snare
specification_binding_authority	moderate	0.9000	snare
specification_binding_authority	institutional	0.0000	rope
specification_binding_authority	institutional	0.3500	unknown
specification_binding_authority	institutional	0.4500	tangled_rope
specification_binding_authority	institutional	0.6600	snare
specification_binding_authority	institutional	0.9000	snare
specification_binding_authority	analytical	0.0000	rope
specification_binding_authority	analytical	0.3500	unknown
specification_binding_authority	analytical	0.4500	tangled_rope
specification_binding_authority	analytical	0.6600	snare
specification_binding_authority	analytical	0.9000	snare
speech_protection_kernel__absolutist_reading	powerless	0.0000	naturalized
speech_protection_kernel__absolutist_reading	powerless	0.3500	unknown
speech_protection_kernel__absolutist_reading	powerless	0.4500	tangled_rope
speech_protection_kernel__absolutist_reading	powerless	0.6600	snare
speech_protection_kernel__absolutist_reading	powerless	0.9000	snare
speech_protection_kernel__absolutist_reading	moderate	0.0000	rope
speech_protection_kernel__absolutist_reading	moderate	0.3500	unknown
speech_protection_kernel__absolutist_reading	moderate	0.4500	tangled_rope
speech_protection_kernel__absolutist_reading	moderate	0.6600	snare
speech_protection_kernel__absolutist_reading	moderate	0.9000	snare
speech_protection_kernel__absolutist_reading	institutional	0.0000	rope
speech_protection_kernel__absolutist_reading	institutional	0.3500	unknown
speech_protection_kernel__absolutist_reading	institutional	0.4500	tangled_rope
speech_protection_kernel__absolutist_reading	institutional	0.6600	snare
speech_protection_kernel__absolutist_reading	institutional	0.9000	snare
speech_protection_kernel__absolutist_reading	analytical	0.0000	rope
speech_protection_kernel__absolutist_reading	analytical	0.3500	unknown
speech_protection_kernel__absolutist_reading	analytical	0.4500	tangled_rope
speech_protection_kernel__absolutist_reading	analytical	0.6600	snare
speech_protection_kernel__absolutist_reading	analytical	0.9000	snare
state_killing_legitimacy__abolition_reading	powerless	0.0000	naturalized
state_killing_legitimacy__abolition_reading	powerless	0.3500	unknown
state_killing_legitimacy__abolition_reading	powerless	0.4500	tangled_rope
state_killing_legitimacy__abolition_reading	powerless	0.6600	snare
state_killing_legitimacy__abolition_reading	powerless	0.9000	snare
state_killing_legitimacy__abolition_reading	moderate	0.0000	rope
state_killing_legitimacy__abolition_reading	moderate	0.3500	unknown
state_killing_legitimacy__abolition_reading	moderate	0.4500	tangled_rope
state_killing_legitimacy__abolition_reading	moderate	0.6600	snare
state_killing_legitimacy__abolition_reading	moderate	0.9000	snare
state_killing_legitimacy__abolition_reading	institutional	0.0000	rope
state_killing_legitimacy__abolition_reading	institutional	0.3500	unknown
state_killing_legitimacy__abolition_reading	institutional	0.4500	tangled_rope
state_killing_legitimacy__abolition_reading	institutional	0.6600	snare
state_killing_legitimacy__abolition_reading	institutional	0.9000	snare
state_killing_legitimacy__abolition_reading	analytical	0.0000	rope
state_killing_legitimacy__abolition_reading	analytical	0.3500	unknown
state_killing_legitimacy__abolition_reading	analytical	0.4500	tangled_rope
state_killing_legitimacy__abolition_reading	analytical	0.6600	snare
state_killing_legitimacy__abolition_reading	analytical	0.9000	snare
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.0000	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.3500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.6600	unknown
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.9000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.0000	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.3500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.6600	unknown
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.9000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.0000	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.3500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.6600	unknown
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.9000	unknown
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.0000	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.3500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.4500	scaffold
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.6600	unknown
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.9000	unknown
superheavy_decay_reading	powerless	0.0000	scaffold
superheavy_decay_reading	powerless	0.3500	scaffold
superheavy_decay_reading	powerless	0.4500	scaffold
superheavy_decay_reading	powerless	0.6600	unknown
superheavy_decay_reading	powerless	0.9000	unknown
superheavy_decay_reading	moderate	0.0000	scaffold
superheavy_decay_reading	moderate	0.3500	scaffold
superheavy_decay_reading	moderate	0.4500	scaffold
superheavy_decay_reading	moderate	0.6600	unknown
superheavy_decay_reading	moderate	0.9000	unknown
superheavy_decay_reading	institutional	0.0000	scaffold
superheavy_decay_reading	institutional	0.3500	scaffold
superheavy_decay_reading	institutional	0.4500	scaffold
superheavy_decay_reading	institutional	0.6600	unknown
superheavy_decay_reading	institutional	0.9000	unknown
superheavy_decay_reading	analytical	0.0000	scaffold
superheavy_decay_reading	analytical	0.3500	scaffold
superheavy_decay_reading	analytical	0.4500	scaffold
superheavy_decay_reading	analytical	0.6600	unknown
superheavy_decay_reading	analytical	0.9000	unknown
synthesis_infrastructure_gap	powerless	0.0000	naturalized
synthesis_infrastructure_gap	powerless	0.3500	unknown
synthesis_infrastructure_gap	powerless	0.4500	tangled_rope
synthesis_infrastructure_gap	powerless	0.6600	snare
synthesis_infrastructure_gap	powerless	0.9000	snare
synthesis_infrastructure_gap	moderate	0.0000	rope
synthesis_infrastructure_gap	moderate	0.3500	unknown
synthesis_infrastructure_gap	moderate	0.4500	tangled_rope
synthesis_infrastructure_gap	moderate	0.6600	snare
synthesis_infrastructure_gap	moderate	0.9000	snare
synthesis_infrastructure_gap	institutional	0.0000	rope
synthesis_infrastructure_gap	institutional	0.3500	unknown
synthesis_infrastructure_gap	institutional	0.4500	tangled_rope
synthesis_infrastructure_gap	institutional	0.6600	snare
synthesis_infrastructure_gap	institutional	0.9000	snare
synthesis_infrastructure_gap	analytical	0.0000	rope
synthesis_infrastructure_gap	analytical	0.3500	unknown
synthesis_infrastructure_gap	analytical	0.4500	tangled_rope
synthesis_infrastructure_gap	analytical	0.6600	snare
synthesis_infrastructure_gap	analytical	0.9000	snare
techno_nationalist_reading	powerless	0.0000	naturalized
techno_nationalist_reading	powerless	0.3500	unknown
techno_nationalist_reading	powerless	0.4500	tangled_rope
techno_nationalist_reading	powerless	0.6600	snare
techno_nationalist_reading	powerless	0.9000	snare
techno_nationalist_reading	moderate	0.0000	rope
techno_nationalist_reading	moderate	0.3500	unknown
techno_nationalist_reading	moderate	0.4500	tangled_rope
techno_nationalist_reading	moderate	0.6600	snare
techno_nationalist_reading	moderate	0.9000	snare
techno_nationalist_reading	institutional	0.0000	rope
techno_nationalist_reading	institutional	0.3500	unknown
techno_nationalist_reading	institutional	0.4500	tangled_rope
techno_nationalist_reading	institutional	0.6600	snare
techno_nationalist_reading	institutional	0.9000	snare
techno_nationalist_reading	analytical	0.0000	rope
techno_nationalist_reading	analytical	0.3500	unknown
techno_nationalist_reading	analytical	0.4500	tangled_rope
techno_nationalist_reading	analytical	0.6600	snare
techno_nationalist_reading	analytical	0.9000	snare
third_act_arbitrage	powerless	0.0000	naturalized
third_act_arbitrage	powerless	0.3500	unknown
third_act_arbitrage	powerless	0.4500	tangled_rope
third_act_arbitrage	powerless	0.6600	tangled_rope
third_act_arbitrage	powerless	0.9000	tangled_rope
third_act_arbitrage	moderate	0.0000	rope
third_act_arbitrage	moderate	0.3500	unknown
third_act_arbitrage	moderate	0.4500	tangled_rope
third_act_arbitrage	moderate	0.6600	tangled_rope
third_act_arbitrage	moderate	0.9000	tangled_rope
third_act_arbitrage	institutional	0.0000	rope
third_act_arbitrage	institutional	0.3500	unknown
third_act_arbitrage	institutional	0.4500	tangled_rope
third_act_arbitrage	institutional	0.6600	tangled_rope
third_act_arbitrage	institutional	0.9000	tangled_rope
third_act_arbitrage	analytical	0.0000	rope
third_act_arbitrage	analytical	0.3500	unknown
third_act_arbitrage	analytical	0.4500	tangled_rope
third_act_arbitrage	analytical	0.6600	tangled_rope
third_act_arbitrage	analytical	0.9000	tangled_rope
udhr_article_3__negative_liberty_reading	powerless	0.0000	naturalized
udhr_article_3__negative_liberty_reading	powerless	0.3500	unknown
udhr_article_3__negative_liberty_reading	powerless	0.4500	tangled_rope
udhr_article_3__negative_liberty_reading	powerless	0.6600	snare
udhr_article_3__negative_liberty_reading	powerless	0.9000	snare
udhr_article_3__negative_liberty_reading	moderate	0.0000	rope
udhr_article_3__negative_liberty_reading	moderate	0.3500	unknown
udhr_article_3__negative_liberty_reading	moderate	0.4500	tangled_rope
udhr_article_3__negative_liberty_reading	moderate	0.6600	snare
udhr_article_3__negative_liberty_reading	moderate	0.9000	snare
udhr_article_3__negative_liberty_reading	institutional	0.0000	rope
udhr_article_3__negative_liberty_reading	institutional	0.3500	unknown
udhr_article_3__negative_liberty_reading	institutional	0.4500	tangled_rope
udhr_article_3__negative_liberty_reading	institutional	0.6600	snare
udhr_article_3__negative_liberty_reading	institutional	0.9000	snare
udhr_article_3__negative_liberty_reading	analytical	0.0000	rope
udhr_article_3__negative_liberty_reading	analytical	0.3500	unknown
udhr_article_3__negative_liberty_reading	analytical	0.4500	tangled_rope
udhr_article_3__negative_liberty_reading	analytical	0.6600	snare
udhr_article_3__negative_liberty_reading	analytical	0.9000	snare
validation_judgment_separation	powerless	0.0000	scaffold
validation_judgment_separation	powerless	0.3500	scaffold
validation_judgment_separation	powerless	0.4500	scaffold
validation_judgment_separation	powerless	0.6600	unknown
validation_judgment_separation	powerless	0.9000	unknown
validation_judgment_separation	moderate	0.0000	scaffold
validation_judgment_separation	moderate	0.3500	scaffold
validation_judgment_separation	moderate	0.4500	scaffold
validation_judgment_separation	moderate	0.6600	unknown
validation_judgment_separation	moderate	0.9000	unknown
validation_judgment_separation	institutional	0.0000	scaffold
validation_judgment_separation	institutional	0.3500	scaffold
validation_judgment_separation	institutional	0.4500	scaffold
validation_judgment_separation	institutional	0.6600	unknown
validation_judgment_separation	institutional	0.9000	unknown
validation_judgment_separation	analytical	0.0000	scaffold
validation_judgment_separation	analytical	0.3500	scaffold
validation_judgment_separation	analytical	0.4500	scaffold
validation_judgment_separation	analytical	0.6600	unknown
validation_judgment_separation	analytical	0.9000	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.0000	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.4500	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.6600	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.9000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.4500	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.6600	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.9000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.4500	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.6600	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.9000	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.0000	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.3500	unknown
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.4500	tangled_rope
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.6600	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.9000	snare
visual_evidentiary_authority_flat_control	powerless	0.0000	scaffold
visual_evidentiary_authority_flat_control	powerless	0.3500	scaffold
visual_evidentiary_authority_flat_control	powerless	0.4500	scaffold
visual_evidentiary_authority_flat_control	powerless	0.6600	unknown
visual_evidentiary_authority_flat_control	powerless	0.9000	unknown
visual_evidentiary_authority_flat_control	moderate	0.0000	scaffold
visual_evidentiary_authority_flat_control	moderate	0.3500	scaffold
visual_evidentiary_authority_flat_control	moderate	0.4500	scaffold
visual_evidentiary_authority_flat_control	moderate	0.6600	unknown
visual_evidentiary_authority_flat_control	moderate	0.9000	unknown
visual_evidentiary_authority_flat_control	institutional	0.0000	scaffold
visual_evidentiary_authority_flat_control	institutional	0.3500	scaffold
visual_evidentiary_authority_flat_control	institutional	0.4500	scaffold
