constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
portugal_polarization_threshold_2026,5,0.52,0.712364,false_ci_rope,0.296518,True,0.000450,False,0.093252,True,institutional,tangled_rope,tangled_rope
postman_survival_protocol,3,0.35,0.479476,false_ci_rope,0.539300,True,0.426001,True,0.971624,True,moderate,tangled_rope,tangled_rope
power_set,0,0.12,0.165603,natural_law,0.054299,False,0.000000,False,0.000000,False,,mountain,mountain
power_without_responsibility,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
prestige_signal_inflation,6,0.52,0.712364,false_ci_rope,0.347941,True,0.001067,False,0.275500,True,institutional,tangled_rope,tangled_rope
price_signal_corruption,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
prime_age_male_unwork,0,0.58,0.79456,false_natural_law,0.983886,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
prime_number_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
prisoners_dilemma_equilibrium,4,0.08,0.110402,false_ci_rope,0.657671,True,0.003525,False,0.042815,False,moderate,mountain,mountain
private_credit_market_opacity,5,0.58,0.79456,false_ci_rope,0.978533,True,0.000452,False,0.978533,True,institutional,snare,snare
private_identity_integration,0,0.38,0.520574,false_natural_law,0.049913,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
procedural_compliance_theater,6,0.58,0.79456,false_ci_rope,0.318523,True,0.004620,False,0.318523,True,institutional,tangled_rope,tangled_rope
procedural_legitimacy_decay,5,0.52,0.712364,false_ci_rope,0.396198,True,0.000899,False,0.178615,True,institutional,tangled_rope,tangled_rope
project_vault_2026,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
project_vault_extraction_2026,3,0.68,0.931553,constructed_high_extraction,0.490023,True,0.010394,False,0.506906,True,institutional,tangled_rope,snare
proof_of_work_consensus,0,0.52,0.712364,false_natural_law,0.617231,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
protocol_capture_tangled_rope,6,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
protocol_drift_accumulation,3,0.52,0.712364,false_ci_rope,0.316209,True,0.000106,False,0.020378,False,institutional,tangled_rope,tangled_rope
public_domain_commons,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
publishing_embargo,5,0.52,0.712364,false_ci_rope,0.400230,True,0.000810,False,0.185306,True,institutional,tangled_rope,tangled_rope
pythagorean_theorem,0,0.12,0.165603,natural_law,0.143314,False,0.000000,False,0.000000,False,,mountain,mountain
pythagorean_theorem_geometric_constancy,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
qualified_immunity,0,0.68,0.931553,false_natural_law,0.361688,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
quantum_entanglement_protocol,0,0.62,0.849357,false_natural_law,0.686655,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
quantum_measurement_gap,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
quantum_nonlocality_2026,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
quellcrist_falconer_justice,5,0.68,0.931553,false_ci_rope,0.484279,True,0.010445,False,0.484279,True,institutional,tangled_rope,tangled_rope
quine_self_replication,4,0.08,0.110402,false_ci_rope,0.033244,False,0.000063,False,0.000328,False,moderate,mountain,mountain
qwerty_vs_dvorak,0,0.38,0.520574,false_natural_law,0.275794,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
raac_school_maintenance,6,0.58,0.79456,false_ci_rope,0.492455,True,0.005318,False,0.492455,True,institutional,tangled_rope,tangled_rope
radiologic_diagnostic_threshold,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rafah_crossing_lifeline,5,0.68,0.931553,false_ci_rope,0.960301,True,0.001559,False,0.960301,True,institutional,snare,snare
railway_gauge_standard,0,0.38,0.520574,false_natural_law,0.600955,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ramsey_numbers,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
rare_earth_coop_2026,0,0.28,0.383581,false_ci_rope,0.046505,False,0.105227,False,0.217945,False,powerless,rope,rope
rare_earth_dependency,0,0.68,0.931553,false_natural_law,0.989878,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rare_earth_export_restrictions,6,0.52,0.712364,false_ci_rope,0.870816,True,0.001072,False,0.277125,True,institutional,tangled_rope,tangled_rope
rare_earth_hydrogen_extraction,0,0.68,0.931553,false_natural_law,0.972263,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rare_earth_seabed_mining,0,0.58,0.79456,false_natural_law,0.440628,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rational_inertia_trap,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
recipe_scaling_ai,3,0.38,0.520574,false_ci_rope,0.914661,True,0.000330,False,0.021753,False,institutional,tangled_rope,tangled_rope
reciprocity_laws_math,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
regional_military_deterrence_mideast,6,0.58,0.79456,false_ci_rope,0.449876,True,0.005260,False,0.449876,True,institutional,tangled_rope,tangled_rope
regulatory_capture,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
regulatory_pathway_psychedelic_therapy,0,0.58,0.79456,false_natural_law,0.767495,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
relativity_of_simultaneity,0,0.08,0.110402,natural_law,0.049909,False,0.000000,False,0.000000,False,,mountain,mountain
relativity_physical_invariance,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
rent_seeking_equilibrium,0,0.58,0.79456,false_natural_law,0.962520,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
repair_probe_incomplete,3,0.38,0.520574,false_ci_rope,0.929588,True,0.000407,False,0.023271,False,institutional,tangled_rope,tangled_rope
reputational_cascade_failure,0,0.58,0.79456,false_natural_law,0.738068,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
requirement_invasive_diabetes_testing,0,0.38,0.520574,false_natural_law,0.227609,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
responsibility_dilution,0,0.58,0.79456,false_natural_law,0.983740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
responsibility_without_power,5,0.52,0.712364,false_ci_rope,0.427029,True,0.001067,False,0.275500,True,institutional,tangled_rope,tangled_rope
rfc9293_interoperability,0,0.12,0.164392,false_ci_rope,0.132199,False,0.017491,False,0.573298,False,institutional,rope,rope
rfc9293_state_machine,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
rices_theorem_undecidability,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
riemann_mapping_theorem,4,0.08,0.110402,false_ci_rope,0.033244,False,0.000063,False,0.000328,False,moderate,mountain,mountain
riot_incentive_loop_2026,3,0.68,0.931553,false_ci_rope,0.428997,True,0.010236,False,0.428997,True,institutional,tangled_rope,tangled_rope
risk_socialization_threshold,0,0.58,0.79456,false_natural_law,0.984574,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ritual_without_belief,4,0.68,0.931553,false_ci_rope,0.846297,True,0.016489,False,0.454875,True,institutional,tangled_rope,tangled_rope
ritualistic_transition_scaffold,0,0.28,0.383581,false_ci_rope,0.505721,False,0.537345,False,0.639472,False,powerless,rope,tangled_rope
rn_proteus_adoption,0,0.35,0.479476,false_natural_law,0.901236,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
robustness_vs_efficiency_tradeoff,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
roc_african_exarchate,0,0.58,0.79456,false_natural_law,0.736227,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rogers_commission_institutional_analysis,5,0.58,0.79456,false_ci_rope,0.981372,True,0.000391,False,0.981372,True,institutional,snare,snare
rogue_wave_control_2026,0,0.12,0.164392,false_ci_rope,0.135280,False,0.017977,False,0.056394,False,moderate,rope,rope
roman_bath_system,3,0.35,0.479476,false_ci_rope,0.251956,True,0.939301,True,0.989373,True,powerless,rope,scaffold
roman_colosseum_games,0,0.68,0.931553,false_natural_law,0.982057,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
roman_monumental_construction,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
roman_road_network,0,0.52,0.712364,false_natural_law,0.583821,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rotation_seven_black_soil,0,0.88,1.205539,false_natural_law,0.989475,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rotation_seven_isolation,0,0.78,1.068546,false_natural_law,0.457394,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rotation_seven_kubo_ranking,5,0.68,0.931553,false_ci_rope,0.999645,True,0.000020,False,0.999645,True,institutional,snare,snare
rotmigration_decision_threshold,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
royal_navy_middle_east_withdrawal,0,0.58,0.79456,false_natural_law,0.983740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rule_update_failure,0,0.52,0.712364,false_natural_law,0.675257,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rules_based_international_order,0,0.55,0.753462,false_natural_law,0.622046,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
russells_paradox_self_reference,0,0.08,0.110402,natural_law,0.049909,False,0.000000,False,0.000000,False,,mountain,mountain
russian_war_cannibalization,4,0.68,0.931553,false_ci_rope,0.433041,True,0.010237,False,0.433041,True,institutional,tangled_rope,tangled_rope
s1_airbnb,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
s1_visa,0,0.38,0.520574,false_natural_law,0.049795,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
s1_visa_judgment_sharing_agreement,6,0.52,0.712364,false_ci_rope,0.427188,True,0.001074,False,0.279654,True,institutional,tangled_rope,tangled_rope
sa_renewable_price_differential,3,0.52,0.712364,false_ci_rope,0.198843,True,0.000042,False,0.006008,False,powerless,tangled_rope,tangled_rope
sadhu_integrity_protocol,0,0.58,0.79456,false_natural_law,0.967816,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sapir_whorf_hypothesis,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sat_csp_complexity,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
satellite_d2m_standard,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
scam_compound_grey_zone_2026,4,0.68,0.931553,false_ci_rope,0.307054,True,0.008917,False,0.492590,True,moderate,tangled_rope,tangled_rope
scam_doubt_manufacturing,0,0.68,0.931553,false_natural_law,0.983678,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
scientific_paradigm_lifecycle,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
scurvy_maritime_extraction,0,0.52,0.712364,false_natural_law,0.814136,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
second_order_unintended_consequences,3,0.52,0.712364,false_ci_rope,0.316209,True,0.000106,False,0.020378,False,institutional,tangled_rope,tangled_rope
seedance_export_restriction,5,0.62,0.849357,false_ci_rope,0.350040,True,0.002183,False,0.350040,True,institutional,tangled_rope,tangled_rope
self_enforced_boundary_protocol,0,0.28,0.383581,false_natural_law,0.949999,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
self_surpassing_superman,0,0.58,0.79456,false_natural_law,0.767549,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
semantic_attack_surface,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
semantic_overload_friction,0,0.52,0.712364,false_natural_law,0.555476,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
semiconductor_fabrication_chokepoint,0,0.58,0.79456,false_natural_law,0.984828,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
semiconductor_mission_2026,0,0.52,0.712364,false_natural_law,0.738609,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
shadow_fleet_sanctions_evasion,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
shadow_pricing_failure,5,0.58,0.79456,false_ci_rope,0.978132,True,0.000459,False,0.978132,True,institutional,snare,snare
shannon_entropy_limit,0,0.12,0.165603,natural_law,0.054299,False,0.000000,False,0.000000,False,,mountain,mountain
shannons_source_coding_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
shield_east_fortification,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ship_of_theseus,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
shitty_feedback_handling,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
shobies_existential_commitment,0,0.62,0.849357,false_natural_law,0.982046,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
shock_propagation_asymmetry,5,0.68,0.931553,false_ci_rope,0.490870,True,0.010395,False,0.490870,True,institutional,tangled_rope,snare
signal_without_control,0,0.52,0.712364,false_natural_law,0.982426,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
silent_dependency_activation,0,0.58,0.79456,false_natural_law,0.983740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
silicon_lexicon_overload,0,0.38,0.599428,false_natural_law,0.411938,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
silklink_2026,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
silver_scarcity_mountain_2026,0,0.18,0.248404,natural_law,0.984925,False,0.000000,False,0.000000,False,,mountain,mountain
sk_ai_act_2026,0,0.58,0.79456,false_natural_law,0.739123,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sk_dantongbeop,5,0.52,0.712364,false_ci_rope,0.427056,True,0.001067,False,0.276076,True,institutional,tangled_rope,tangled_rope
sk_newtro_aesthetic,0,0.52,0.712364,false_natural_law,0.764394,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
skills_based_hiring,0,0.38,0.520574,false_ci_rope,0.000547,False,0.000330,False,0.007943,False,moderate,tangled_rope,tangled_rope
slow_crisis_invisibility,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sludge_bureaucratic_friction,0,0.58,0.79456,false_natural_law,0.768357,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sm_addictive_design,5,0.58,0.79456,false_ci_rope,0.978264,True,0.000457,False,0.978264,True,institutional,snare,snare
smartphone_ubiquity,0,0.58,0.79456,false_natural_law,0.736227,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
social_credit_architecture,0,0.68,0.931553,false_natural_law,0.432012,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
social_loafing,3,0.38,0.520574,false_ci_rope,0.804526,True,0.000126,False,0.016810,False,institutional,tangled_rope,tangled_rope
social_media_participation_threshold,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
social_narrative_casting,0,0.52,0.712364,false_natural_law,0.702202,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
soe_property_bailout,5,0.58,0.79456,false_ci_rope,0.494900,True,0.005318,False,0.494900,True,institutional,tangled_rope,tangled_rope
soft_authoritarian_drift,5,0.58,0.79456,false_ci_rope,0.431571,True,0.005237,False,0.431571,True,institutional,tangled_rope,tangled_rope
solar_system_weirdness,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
somatic_focusing_awareness,0,0.12,0.164392,false_ci_rope,0.132199,False,0.017491,False,0.573298,False,institutional,rope,rope
sorites_paradox,0,0.38,0.520574,false_natural_law,0.536050,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
south_china_sea_arbitration_2016_2026,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sovereignty_as_arbitrage,5,0.52,0.712364,false_ci_rope,0.949484,True,0.000272,False,0.950894,True,powerless,snare,snare
spain_digital_offensive_2026,5,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
square_cube_law,0,0.12,0.165603,natural_law,0.049865,False,0.000000,False,0.000000,False,,mountain,mountain
st_petersburg_paradox,4,0.15,0.207004,false_ci_rope,0.225101,True,0.000845,False,0.004154,False,moderate,mountain,mountain
stable_marriage_coordination,0,0.18,0.246588,coupling_invariant_rope,0.083143,False,0.000000,False,0.000000,False,,rope,rope
star_formation_barrier_g0253,0,0.38,0.520574,false_natural_law,0.222893,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
star_to_black_hole_observational_limit,4,0.18,0.248404,false_ci_rope,0.985708,True,0.012282,False,0.048777,False,moderate,mountain,mountain
start_treaty,0,0.68,0.931553,false_natural_law,0.967703,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
starwars_evolutionary_mutation,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
statecraft_virtu,5,0.58,0.79456,false_ci_rope,0.492455,True,0.005318,False,0.492455,True,institutional,tangled_rope,tangled_rope
status_flattening_effect,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
steinmetz_valuation_asymmetry,0,0.58,0.79456,false_natural_law,0.983977,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sti_clinical_testing_bottleneck,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
stoic_logos_governance,0,0.38,0.520574,false_natural_law,0.528744,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
straight_coercion_2025,0,0.58,0.79456,false_natural_law,0.767495,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
strange_attractor_dynamics,0,0.12,0.165603,natural_law,0.143314,False,0.000000,False,0.000000,False,,mountain,mountain
strange_attractors,0,0.58,0.79456,false_natural_law,0.989564,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
strategic_deep_sea_rare_earth_mining,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
streaming_bundling_mandate,6,0.58,0.79456,false_ci_rope,0.455680,True,0.005273,False,0.455680,True,institutional,tangled_rope,tangled_rope
structural_extraction_without_actor,6,0.58,0.79456,false_ci_rope,0.996023,True,0.000050,False,0.996023,True,institutional,snare,snare
sts86_ascent_checklist,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
student_loan_default_cliff,6,0.58,0.79456,false_ci_rope,0.999663,True,0.000007,False,0.999663,True,institutional,snare,snare
student_loan_interest_accrual,0,0.58,0.79456,false_natural_law,0.967816,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sturgeons_law,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
suanne_coup_of_peace,5,0.58,0.79456,false_ci_rope,0.981911,True,0.000382,False,0.981911,True,institutional,snare,snare
suanne_face_restoration,4,0.38,0.520574,false_ci_rope,0.534007,True,0.001345,False,0.012044,False,institutional,tangled_rope,tangled_rope
subscription_economy_model,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sunk_cost_fallacy,0,0.58,0.79456,false_natural_law,0.428182,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
superbowl_advertising_extraction,5,0.58,0.79456,false_ci_rope,0.978132,True,0.000459,False,0.978132,True,institutional,snare,snare
suslin_hypothesis,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
suslin_hypothesis_undecidability,0,0.12,0.165603,natural_law,0.049865,False,0.000000,False,0.000000,False,,mountain,mountain
swift_legacy_piton,0,0.18,0.246588,false_natural_law,0.989832,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
swift_piton_snap,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sylow_theorems,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
sylow_theorems_group_theory,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
synthetic_data_feedback_loop,0,0.58,0.79456,false_natural_law,0.983904,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
systemic_blindspot,0,0.58,0.79456,false_natural_law,0.977448,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
tail_risk_compression,0,0.58,0.79456,false_natural_law,0.989847,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
taiwan_existential_sovereignty,0,0.68,0.931553,false_natural_law,0.951993,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
taiwan_grand_bargain,5,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
taiwan_ids_program,5,0.58,0.79456,false_ci_rope,0.501028,True,0.005319,False,0.501028,True,institutional,snare,tangled_rope
taiwan_storm_2026,4,0.68,0.931553,false_ci_rope,0.981350,True,0.000751,False,0.981350,True,institutional,snare,snare
taiwan_strait_hegemony_shift,0,0.68,0.931553,false_natural_law,0.784393,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
taiwan_university_application_system,6,0.52,0.712364,false_ci_rope,0.400230,True,0.000810,False,0.185317,True,institutional,tangled_rope,tangled_rope
taliban_slavery_law_2024,5,0.78,1.068546,false_ci_rope,0.976873,True,0.001596,False,0.775810,True,moderate,tangled_rope,tangled_rope
targeted_dream_incubation,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
tarski_undefinability_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
taxonomy_drift,0,0.58,0.79456,false_natural_law,0.625602,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
teaching_horses_to_sing,3,0.58,0.79456,constructed_high_extraction,0.999548,True,0.000007,False,0.999548,True,institutional,snare,snare
tear_gas_repression_2026,0,0.62,0.849357,false_natural_law,0.668686,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
technocratic_overreach,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
technological_point_of_no_return,0,0.78,1.068546,false_natural_law,0.982721,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
temporal_scale_arbitrage,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
temporal_scarcity,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
terrain_inaccessibility_wheeled_vehicles,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
texas_hispanic_political_pivot,6,0.58,0.79456,false_ci_rope,0.242315,True,0.003134,False,0.181112,True,institutional,tangled_rope,tangled_rope
texas_insurance_market_instability,5,0.58,0.79456,false_ci_rope,0.455010,True,0.005271,False,0.455005,True,institutional,tangled_rope,tangled_rope
thai_article_112_mountain,0,0.18,0.248404,natural_law,0.985366,False,0.000000,False,0.000000,False,,mountain,mountain
thai_senate_veto_2026,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
the_bacchae_madness_protocol,0,0.68,0.931553,false_natural_law,0.361688,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
the_calm_protocol_suppression,5,0.52,0.712364,false_ci_rope,0.427056,True,0.001067,False,0.276076,True,institutional,tangled_rope,tangled_rope
the_churn_systemic_upheaval,0,0.65,0.890455,false_natural_law,0.636268,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
the_trivial_topology,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
the_wall_procedural_barrier,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
theatrical_neutrality,0,0.52,0.712364,false_natural_law,0.675257,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
theory_of_visitors,6,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
thermodynamics_entropy,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
three_body_problem,0,0.12,0.165603,natural_law,0.054299,False,0.000000,False,0.000000,False,,mountain,mountain
three_body_unpredicability,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
tiktok_us_divestiture_mandate,3,0.68,0.931553,false_ci_rope,0.488952,True,0.010395,False,0.509093,True,institutional,tangled_rope,snare
toxic_social_infection,5,0.58,0.79456,false_ci_rope,0.500481,True,0.000009,False,0.675675,True,powerless,snare,snare
toxoplasma_hub_2026,0,0.38,0.520574,false_natural_law,0.049933,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
tractarian_logic_limit,0,0.18,0.248404,natural_law,0.985366,False,0.000000,False,0.000000,False,,mountain,mountain
trade_secret_law,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
tragedy_of_the_commons,0,0.58,0.79456,false_natural_law,0.629816,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
trajans_bridge_lifecycle,0,0.58,0.79456,false_natural_law,0.767495,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
transformer_self_attention,0,0.28,0.383581,false_natural_law,0.973493,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
transient_event_detection,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
traveling_salesman_problem,0,0.12,0.165603,natural_law,0.049865,False,0.000000,False,0.000000,False,,mountain,mountain
traveling_salesperson_problem,0,0.38,0.520574,false_natural_law,0.947332,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
treaty_land_entrenchment,0,0.18,0.248404,natural_law,0.987558,False,0.000000,False,0.000000,False,,mountain,mountain
trillion_bond_rush_2026,6,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189295,True,institutional,tangled_rope,tangled_rope
trump_critical_minerals,3,0.38,0.520574,false_ci_rope,0.715486,True,0.000077,False,0.014899,False,institutional,tangled_rope,tangled_rope
