id	eps	supp	tr	chi	mt	ft
second_amendment_text__originalist_civic_virtue_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
secularization_pressure	0.58	0.62	0.65	0.7945597951571295	snare	snare
selection_pressure_architecture	0.62	0.58	0.68	0.8493570224093454	tangled_rope	tangled_rope
selective_retention_necessity	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
separation_of_powers_text__formalist_reading	0.68	0.72	0.38	0.9315528632876693	snare	snare
separation_of_powers_text__functionalist_reading	0.38	0.35	0.48	0.5045604121684384	unknown	unknown
separation_of_powers_text__unitary_executive_reading	0.58	0.72	0.48	0.7945597951571295	snare	snare
settlement_fait_accompli	0.68	0.72	0.58	0.9315528632876693	snare	snare
sex_gender_category__biology_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
sex_gender_category__hybrid_reading	0.58	0.72	0.62	0.7945597951571295	snare	snare
sex_gender_category__identity_reading	0.52	0.68	0.55	0.7123639542788058	snare	snare
shinbutsu_coexistence_commitment__domain_partition_reading	0.22	0.18	0.35	0.30138474988718705	scaffold	tangled_rope
shinbutsu_coexistence_commitment__incoherent_bundle_reading	0.58	0.72	0.81	0.7945597951571295	snare	snare
shinbutsu_coexistence_commitment__syncretic_fusion_reading	0.52	0.68	0.65	0.7123639542788058	snare	snare
simultaneous_veneration__domain_partition_reading	0.05	0.08	0.25	0.0684965340652698	scaffold	rope
simultaneous_veneration__ontological_fusion_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
simultaneous_veneration__pragmatic_incoherence_reading	0.62	0.72	0.81	0.8493570224093454	snare	snare
slot_trading_secondary_market	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
smallholder_tenure_insecurity	0.58	0.68	0.52	0.7945597951571295	snare	snare
social_conformity_infrastructure	0.38	0.62	0.55	0.5205736588960505	tangled_rope	tangled_rope
software_keyboard_driver_standardization	0.52	0.65	0.58	0.7123639542788058	snare	snare
solid_state_phased_array_steering	0.12	0.02	0.05	0.16560293298312803	mountain	mountain
solidarity_mirror_trap	0.54	0.68	0.61	0.6927377720447688	snare	snare
soteriological_kernel_contest	0.58	0.68	0.81	0.7945597951571295	snare	snare
sound_money_scarcity_anchor	0.58	0.48	0.65	0.7945597951571295	tangled_rope	tangled_rope
south_china_sea_freedom_of_navigation	0.58	0.68	0.65	0.7945597951571295	snare	snare
sovereign_legitimacy__constitutional_hybrid_reading	0.32	0.28	0.58	0.4383778180177267	unknown	unknown
sovereign_legitimacy__monarchical_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
sovereign_legitimacy__republican_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
sovereignty_cost_premium	0.18	0.22	0.35	0.24658752263497122	scaffold	tangled_rope
spanish_political_opposition_suppression	0.68	0.78	0.65	0.9315528632876693	snare	snare
speculative_price_volatility	0.58	0.62	0.68	0.7945597951571295	snare	snare
speech_harm_boundary__absolutist_reading	0.58	0.72	0.55	0.7945597951571295	snare	snare
speech_harm_boundary__dignity_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
speech_harm_boundary__harm_balancing_reading	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
speech_protection_boundary__balancing_reading	0.58	0.65	0.68	0.7945597951571295	snare	snare
speech_protection_boundary__dignitary_harm_reading	0.52	0.58	0.34	0.7123639542788058	tangled_rope	tangled_rope
speech_protection_boundary__near_absolutist_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
speech_protection_kernel__absolutist_reading	0.62	0.48	0.35	0.8493570224093454	tangled_rope	tangled_rope
speech_protection_kernel__democratic_participation_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
speech_protection_kernel__dignity_reading	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
speech_protection_kernel__harm_threshold_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
speech_protection_kernel__marketplace_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
state_commitment_installation_mechanism__endogenous_climb_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
state_commitment_installation_mechanism__exogenous_imposition_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
state_commitment_installation_mechanism__hybrid_cascade_reading	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
state_execution_authority__abolition_reading	0.92	0.88	0.35	1.2603362268009641	snare	snare
state_execution_authority__deterrence_reading	0.52	0.65	0.58	0.7123639542788058	snare	snare
state_execution_authority__retributive_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
state_killing_authority__abolition_reading	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
state_killing_authority__deterrence_reading	0.62	0.72	0.58	0.8493570224093454	snare	snare
state_killing_authority__retributive_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
state_killing_legitimacy__abolition_reading	0.82	0.88	0.65	1.1233431586704243	snare	snare
state_killing_legitimacy__deterrence_reading	0.48	0.62	0.55	0.6575667270265899	tangled_rope	tangled_rope
state_killing_legitimacy__retributive_reading	0.68	0.72	0.55	0.9315528632876693	snare	snare
state_recognition_vs_indigenous_presence	0.68	0.72	0.65	0.9315528632876693	snare	snare
state_surveillance_capacity_extraction	0.68	0.78	0.55	0.9315528632876693	snare	snare
status_market_fragmentation	0.52	0.48	0.64	0.7123639542788058	tangled_rope	tangled_rope
statute_of_anne_ip_foundation__conceptual_emergence_reading	0.35	0.42	0.38	0.47947573845688846	tangled_rope	tangled_rope
statute_of_anne_ip_foundation__entangled_event_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
statute_of_anne_ip_foundation__institutional_reallocation_reading	0.52	0.58	0.35	0.7123639542788058	tangled_rope	rope
statutory_debt_ceiling__constitutional_nullity_reading	0.0	0.0	0.95	0.0	mountain	tangled_rope
statutory_debt_ceiling__coordination_scaffold_reading	0.22	0.18	0.35	0.30138474988718705	scaffold	tangled_rope
statutory_debt_ceiling__extraction_snare_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
stone_land_use_rule__behavioral_competence	0.18	0.35	0.22	0.24658752263497122	scaffold	rope
stone_land_use_rule__commemorative_husk	0.68	0.42	0.85	0.9315528632876693	unknown	unknown
structural_adjustment_conditionalities__creditor_coordination_reading	0.28	0.35	0.42	0.3835805907655109	scaffold	tangled_rope
structural_adjustment_conditionalities__debtor_extraction_reading	0.78	0.82	0.68	1.0685459314182089	snare	snare
structural_adjustment_conditionalities__hybrid_selectivity_reading	0.62	0.68	0.58	0.8493570224093454	snare	snare
structural_position_constraint_divergence	0.52	0.48	0.55	0.7123639542788058	tangled_rope	tangled_rope
subscriber_attention_commons	0.58	0.68	0.55	0.7945597951571295	snare	snare
subscription_retention_imperative	0.58	0.65	0.48	0.7945597951571295	snare	snare
substance_control_authority__harm_reduction_reading	0.38	0.42	0.48	0.5205736588960505	tangled_rope	tangled_rope
substance_control_authority__legalization_reading	0.38	0.42	0.35	0.5205736588960505	tangled_rope	tangled_rope
substance_control_authority__prohibition_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
substance_control_kernel__harm_reduction_reading	0.38	0.48	0.55	0.5205736588960505	tangled_rope	tangled_rope
substance_control_kernel__legalization_reading	0.35	0.38	0.52	0.47947573845688846	unknown	unknown
substance_control_kernel__prohibition_reading	0.68	0.78	0.65	0.9315528632876693	snare	snare
substance_control_legitimacy__harm_reduction_reading	0.48	0.52	0.58	0.6575667270265899	tangled_rope	tangled_rope
substance_control_legitimacy__legalization_reading	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
substance_control_legitimacy__prohibition_reading	0.68	0.72	0.55	0.9315528632876693	snare	snare
sunk_cost_escalation	0.58	0.65	0.68	0.7945597951571295	snare	snare
supermajority_threshold__adaptive_gradient_reading	0.52	0.48	0.38	0.7123639542788058	tangled_rope	tangled_rope
supermajority_threshold__consensus_safeguard_reading	0.28	0.35	0.38	0.3835805907655109	scaffold	tangled_rope
supermajority_threshold__minoritarian_veto_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
switching_cost_asymmetry	0.52	0.58	0.48	0.7123639542788058	tangled_rope	tangled_rope
takings_clause_boundary__categorical_takings_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
takings_clause_boundary__physical_appropriation_reading	0.38	0.62	0.48	0.5205736588960505	tangled_rope	tangled_rope
takings_clause_boundary__regulatory_takings_reading	0.52	0.48	0.61	0.7123639542788058	tangled_rope	tangled_rope
tcp_ip_interpretation__neutrality_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
tcp_ip_interpretation__prioritization_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
tcp_ip_interpretation__zero_rating_reading	0.58	0.64	0.48	0.7945597951571295	snare	snare
technology_reformation_causality__beneficiary_agency_reading	0.52	0.62	0.48	0.7123639542788058	snare	snare
technology_reformation_causality__co_constitution_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
technology_reformation_causality__technological_determinism_reading	0.18	0.02	0.05	0.24658752263497122	mountain	tangled_rope
temple_sacrifice_obligation__messianic_suspension	0.08	0.12	0.35	0.10959445450443167	scaffold	rope
temple_sacrifice_obligation__study_as_archiving	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
temple_sacrifice_obligation__study_as_occupation	0.12	0.08	0.25	0.16439168175664748	scaffold	rope
tenure_contract__academic_freedom_reading	0.28	0.35	0.38	0.3835805907655109	scaffold	tangled_rope
tenure_contract__demographic_reproduction_reading	0.58	0.68	0.64	0.7945597951571295	snare	snare
tenure_contract__institutional_extraction_reading	0.62	0.68	0.58	0.8493570224093454	snare	snare
territorial_legitimacy__indigenous_continuity_reading	0.68	0.85	0.62	0.9315528632876693	snare	snare
territorial_legitimacy__partition_reading	0.58	0.68	0.52	0.7945597951571295	snare	snare
territorial_legitimacy__security_necessity_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
territorial_legitimacy_dual__palestinian_autochthony_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
territorial_legitimacy_dual__two_state_coexistence_reading	0.55	0.62	0.58	0.7534618747179678	snare	snare
territorial_legitimacy_dual__zionist_refuge_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
territorial_sovereignty_legitimacy__covenant_continuity_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
territorial_sovereignty_legitimacy__existential_matrix_reading	0.68	0.82	0.55	0.9315528632876693	snare	snare
territorial_sovereignty_legitimacy__self_determination_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
thermodynamics_entropy	0.12	0.02	0.08	0.16560293298312803	mountain	mountain
topological_invariant_universality	0.12	0.03	0.08	0.16560293298312803	mountain	mountain
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
tordesillas_demarcation_kernel__spanish_conquest_legitimation	0.82	0.88	0.65	1.1233431586704243	snare	snare
total_war_possibility_space__deterrence_equilibrium_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
total_war_possibility_space__nuclear_taboo_reading	0.38	0.62	0.65	0.5205736588960505	tangled_rope	tangled_rope
total_war_reachability_boundary__contingent_reachability_reading	0.28	0.65	0.76	0.3835805907655109	piton	piton
total_war_reachability_boundary__contraction_reading	0.02	0.0	0.05	0.027600488830521342	mountain	mountain
total_war_reachability_boundary__dropping_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
total_war_winnability_post1945__normative_reading_drop	0.32	0.48	0.55	0.4383778180177267	tangled_rope	tangled_rope
total_war_winnability_post1945__strategic_culture_drift	0.38	0.62	0.78	0.48748213588335576	unknown	unknown
total_war_winnability_post1945__structural_contraction_reading	0.12	0.02	0.05	0.16439168175664748	mountain	tangled_rope
toy_industry_consolidation	0.58	0.62	0.38	0.7945597951571295	snare	snare
transition_causality__contingent_choice_reading	0.38	0.42	0.35	0.5205736588960505	tangled_rope	tangled_rope
transition_causality__hybrid_trigger_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
transition_causality__overdetermined_collapse_reading	0.62	0.68	0.45	0.8493570224093454	snare	snare
treaty_authority_cession__crown_cession_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
treaty_authority_cession__rangatiratanga_retention_reading	0.52	0.68	0.64	0.7123639542788058	snare	snare
treaty_authority_cession__retrospective_snare_exposure	0.68	0.72	0.85	0.9315528632876693	snare	snare
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	0.58	0.62	0.48	0.7945597951571295	snare	snare
trips_agreement_interpretive_kernel__public_health_flexibility_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
trips_agreement_interpretive_kernel__strong_exclusivity_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
tsunami_stone_commitment__behavioral_competence_reading	0.08	0.12	0.25	0.10959445450443167	scaffold	tangled_rope
tsunami_stone_commitment__catastrophe_validation_axis	0.12	0.03	0.08	0.16560293298312803	mountain	mountain
tsunami_stone_commitment__commemorative_husk_reading	0.58	0.65	0.78	0.7945597951571295	snare	snare
turkish_graphemic_substrate__gradual_transition_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	tangled_rope
turkish_graphemic_substrate__ottoman_continuity_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
turkish_graphemic_substrate__secular_nationalist_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
udhr_article_3__negative_liberty_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
udhr_article_3__positive_entitlement_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
udhr_article_3__procedural_hybrid_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
udhr_authority__aspirational_sovereignty_reading	0.28	0.32	0.58	0.3835805907655109	scaffold	tangled_rope
udhr_authority__binding_universalism_reading	0.58	0.72	0.48	0.7945597951571295	snare	snare
udhr_authority__customary_emergence_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	tangled_rope
unclos_2026	0.58	0.62	0.68	0.7945597951571295	snare	snare
unclos_maritime_sovereignty__expansive_construction_reading	0.58	0.68	0.61	0.7945597951571295	snare	snare
unclos_maritime_sovereignty__hybrid_effective_control_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
unclos_maritime_sovereignty__strict_geographic_reading	0.58	0.68	0.45	0.7945597951571295	snare	snare
unclos_sovereignty_boundary__historical_rights_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
unclos_sovereignty_boundary__strict_eez_reading	0.58	0.72	0.38	0.7945597951571295	snare	snare
unconditional_income_support__dependency_trap_reading	0.65	0.68	0.42	0.8904549428485073	snare	snare
unconditional_income_support__freedom_floor_reading	0.18	0.12	0.25	0.24658752263497122	scaffold	rope
unconditional_income_support__universality_paradox_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
unconditional_university_offers_uk	0.58	0.62	0.68	0.7945597951571295	snare	snare
unfalsifiable_credential_preload	0.58	0.68	0.64	0.7945597951571295	snare	snare
unsc_242_withdrawal_clause__interpretive_authority_structure	0.68	0.72	0.81	0.9315528632876693	snare	snare
unsc_242_withdrawal_clause__maximal_withdrawal_reading	0.62	0.68	0.35	0.8493570224093454	snare	snare
unsc_242_withdrawal_clause__partial_withdrawal_reading	0.52	0.48	0.64	0.7123639542788058	tangled_rope	rope
us_constitution_1787__living_reading	0.52	0.48	0.64	0.7123639542788058	tangled_rope	tangled_rope
us_constitution_1787__originalist_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	rope
us_constitution_1787__positivist_reading	0.42	0.48	0.55	0.5753708861482661	tangled_rope	tangled_rope
us_constitution_interpretive__living_constitution_reading	0.58	0.52	0.68	0.7945597951571295	tangled_rope	tangled_rope
us_constitution_interpretive__originalist_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
us_constitution_interpretive__popular_constitutionalism_reading	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
us_constitution_meaning__living_constitutionalist_reading	0.52	0.38	0.55	0.7123639542788058	unknown	unknown
us_constitution_meaning__originalist_reading	0.58	0.72	0.38	0.7945597951571295	snare	snare
us_constitution_meaning__positivist_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
us_constitution_text__living_constitutionalist_reading	0.38	0.28	0.52	0.5205736588960505	unknown	unknown
us_constitution_text__originalist_reading	0.58	0.72	0.38	0.7945597951571295	snare	snare
us_constitution_text__positivist_reading	0.52	0.62	0.58	0.7123639542788058	snare	snare
us_greenland_envoy	0.58	0.52	0.65	0.7945597951571295	tangled_rope	tangled_rope
us_international_accountability_exemption	0.58	0.72	0.68	0.7945597951571295	snare	snare
us_military_spending_justification	0.58	0.62	0.68	0.7945597951571295	snare	snare
us_sdf_alliance_abandonment_2026	0.68	0.72	0.55	0.9315528632876693	snare	snare
us_venezuela_oil_pressure	0.58	0.68	0.55	0.7945597951571295	snare	snare
usul_al_fiqh_method__hanafi_reading	0.38	0.42	0.55	0.5205736588960505	tangled_rope	tangled_rope
usul_al_fiqh_method__hanbali_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
usul_al_fiqh_method__maliki_reading	0.42	0.48	0.35	0.5753708861482661	tangled_rope	tangled_rope
usul_al_fiqh_method__shafii_reading	0.35	0.48	0.52	0.47947573845688846	tangled_rope	tangled_rope
vaccine_mandate_balance__bodily_autonomy_primary	0.68	0.72	0.48	0.9315528632876693	snare	snare
vaccine_mandate_balance__proportionality_reading	0.52	0.48	0.35	0.7123639542788058	tangled_rope	tangled_rope
vaccine_mandate_balance__public_health_primary	0.58	0.72	0.35	0.7945597951571295	snare	snare
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	0.78	0.85	0.38	1.0685459314182089	snare	snare
vaccine_mandate_legitimacy__public_health_primacy_reading	0.58	0.72	0.38	0.7945597951571295	snare	snare
vaccine_mandate_legitimacy__risk_stratification_reading	0.38	0.48	0.52	0.5205736588960505	tangled_rope	tangled_rope
vaccine_mandates_school_entry	0.52	0.65	0.38	0.7123639542788058	snare	snare
value_alignment_drift	0.58	0.65	0.68	0.7945597951571295	snare	snare
vatican_ii_authority__composite_overdetermination_reading	0.58	0.62	0.68	0.744051681085122	snare	snare
vatican_ii_authority__continuity_reading	0.38	0.48	0.65	0.5205736588960505	tangled_rope	tangled_rope
vatican_ii_authority__rupture_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
vatican_ii_doctrinal_authority__composite_overdetermination_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
vatican_ii_doctrinal_authority__continuity_reading	0.35	0.52	0.68	0.47947573845688846	tangled_rope	tangled_rope
vatican_ii_doctrinal_authority__rupture_progressive_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
vatican_ii_doctrinal_authority__rupture_traditionalist_reading	0.58	0.62	0.65	0.7945597951571295	snare	snare
vatican_ii_magisterial_authority__composite_overdetermination_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
vatican_ii_magisterial_authority__continuity_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
vatican_ii_magisterial_authority__rupture_reading	0.52	0.68	0.65	0.7123639542788058	snare	snare
vedic_corpus_social_prescription__colonial_orientalist_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
vedic_corpus_social_prescription__orthodox_varna_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
vedic_corpus_social_prescription__reformist_spiritual_reading	0.12	0.08	0.25	0.16439168175664748	scaffold	tangled_rope
vedic_dharmic_corpus__bhakti_devotional_reading	0.38	0.42	0.35	0.5205736588960505	tangled_rope	tangled_rope
vedic_dharmic_corpus__hereditary_monopoly_reading	0.68	0.78	0.65	0.9315528632876693	snare	snare
vedic_dharmic_corpus__reformist_egalitarian_reading	0.45	0.58	0.64	0.6164688065874281	tangled_rope	tangled_rope
venal_office_structural_base	0.58	0.65	0.68	0.7945597951571295	snare	snare
vendor_certification_capture	0.58	0.65	0.68	0.7945597951571295	snare	snare
versailles_reparations_clauses__limited_responsibility_reading	0.35	0.48	0.62	0.47947573845688846	tangled_rope	tangled_rope
versailles_reparations_clauses__punitive_liability_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
versailles_reparations_clauses__repudiation_reading	0.85	0.78	0.62	1.1644410791095863	snare	snare
visa_mastercard_interchange_extraction	0.58	0.68	0.45	0.7945597951571295	snare	snare
voluntary_presence_constraint	0.58	0.68	0.55	0.7945597951571295	snare	snare
waitangi_sovereignty_allocation__crown_sovereignty_reading	0.72	0.68	0.55	0.9863500905398849	snare	snare
waitangi_sovereignty_allocation__partnership_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
waitangi_sovereignty_allocation__rangatiratanga_reading	0.58	0.68	0.62	0.7945597951571295	snare	snare
war_powers_allocation__congressional_primacy_reading	0.58	0.68	0.62	0.7945597951571295	snare	snare
war_powers_allocation__functional_accommodation_reading	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
war_powers_allocation__inherent_executive_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
war_winnability_post_1945__countervailing_thinkable	0.58	0.68	0.55	0.7945597951571295	snare	snare
war_winnability_post_1945__deterrence_unthinkable	0.68	0.72	0.58	0.9315528632876693	snare	snare
war_winnability_post_1945__rhetorical_contraction	0.58	0.68	0.81	0.7945597951571295	snare	snare
weak_law_large_numbers	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
web_app_friction_tax	0.58	0.62	0.68	0.7945597951571295	snare	snare
well_ordering_theorem	0.05	0.02	0.08	0.06900122207630337	mountain	mountain
westphalia_sovereignty__absolute_non_intervention	0.58	0.72	0.65	0.7945597951571295	snare	snare
westphalia_sovereignty__conditional_responsibility	0.58	0.68	0.65	0.7945597951571295	snare	snare
westphalia_sovereignty__graded_sovereignty	0.58	0.62	0.68	0.7945597951571295	snare	snare
westphalian_sovereignty__absolute_sovereignty	0.52	0.68	0.58	0.7123639542788058	snare	snare
westphalian_sovereignty__conditional_sovereignty	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
westphalian_sovereignty__governance_quality_reading	0.58	0.52	0.61	0.7945597951571295	tangled_rope	tangled_rope
westphalian_sovereignty__graduated_sovereignty	0.58	0.62	0.68	0.7945597951571295	snare	snare
westphalian_sovereignty__r2p_reading	0.58	0.62	0.65	0.7945597951571295	snare	snare
woman_category__gender_identity_reading	0.52	0.48	0.55	0.7123639542788058	tangled_rope	tangled_rope
woman_category__intersex_accommodation_reading	0.38	0.52	0.45	0.5205736588960505	tangled_rope	tangled_rope
woman_category__sex_biology_reading	0.58	0.62	0.55	0.7945597951571295	snare	snare
woman_female_category__gender_identity_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
woman_female_category__hybrid_contextual_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
woman_female_category__sex_biology_reading	0.58	0.68	0.35	0.7945597951571295	snare	snare
workplace_surveillance_extraction	0.58	0.68	0.64	0.7945597951571295	snare	snare
wto_dsb_authority__advisory_coordination_reading	0.35	0.42	0.58	0.47947573845688846	tangled_rope	tangled_rope
wto_dsb_authority__binding_referee_reading	0.58	0.65	0.42	0.7945597951571295	snare	snare
wto_dsb_authority__judicial_activism_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
wto_treaty_framework__developmental_reading	0.38	0.42	0.48	0.5205736588960505	tangled_rope	tangled_rope
wto_treaty_framework__market_access_reading	0.58	0.68	0.52	0.7945597951571295	snare	snare
zero_as_number_entry__contingent_thinkability_reading	0.62	0.48	0.65	0.8493570224093454	tangled_rope	tangled_rope
zero_as_number_entry__hybrid_scaffolding_reading	0.38	0.42	0.35	0.5205736588960505	unknown	unknown
zero_as_number_entry__universal_discovery_reading	0.08	0.02	0.05	0.11040195532208537	mountain	mountain
zero_mathematical_status__number_reading	0.12	0.08	0.15	0.16439168175664748	scaffold	tangled_rope
zero_mathematical_status__parmenidean_rejection	0.58	0.72	0.68	0.7945597951571295	snare	snare
zero_mathematical_status__placeholder_reading	0.38	0.42	0.58	0.5205736588960505	tangled_rope	tangled_rope
zone_failure_recovery_coupling	0.52	0.62	0.38	0.7123639542788058	snare	snare
