id	eps	supp	tr	chi	mt	ft
tordesillas_demarcation_kernel__portuguese_exploration_legitimation	0.62	0.71	0.28	0.8493570224093454	snare	snare
tordesillas_demarcation_kernel__spanish_conquest_legitimation	0.89	0.92	0.68	1.2192383063618022	snare	snare
total_war_possibility_space__deterrence_equilibrium_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
total_war_possibility_space__nuclear_taboo_reading	0.31	0.68	0.52	0.4246785112046727	unknown	unknown
total_war_possibility_space__space_contraction_reading	0.15	0.08	0.12	0.20548960219580936	scaffold	scaffold
total_war_reachability_boundary__contingent_reachability_reading	0.42	0.28	0.68	0.5753708861482661	unknown	unknown
total_war_reachability_boundary__contraction_reading	0.05	0.12	0.08	0.0684965340652698	rope	rope
total_war_reachability_boundary__dropping_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
total_war_winnability_post1945__normative_reading_drop	0.38	0.42	0.18	0.5205736588960505	tangled_rope	tangled_rope
total_war_winnability_post1945__strategic_culture_drift	0.58	0.72	0.68	0.7945597951571295	snare	snare
total_war_winnability_post1945__structural_contraction_reading	0.08	0.02	0.05	0.11040195532208537	mountain	mountain
transition_causality__contingent_choice_reading	0.62	0.41	0.28	0.8493570224093454	tangled_rope	tangled_rope
transition_causality__hybrid_trigger_reading	0.68	0.42	0.28	0.9315528632876693	unknown	snare
transition_causality__overdetermined_collapse_reading	0.82	0.71	0.28	1.1233431586704243	snare	snare
treaty_authority_cession__crown_cession_reading	0.79	0.71	0.42	1.0822452382312628	snare	snare
treaty_authority_cession__rangatiratanga_retention_reading	0.62	0.71	0.48	0.8493570224093454	snare	snare
treaty_authority_cession__retrospective_snare_exposure	0.89	0.92	0.68	1.2192383063618022	snare	snare
trips_agreement_interpretive_kernel__dispute_settlement_interpretive_authority	0.68	0.72	0.41	0.9315528632876693	snare	snare
trips_agreement_interpretive_kernel__public_health_flexibility_reading	0.38	0.42	0.28	0.5205736588960505	tangled_rope	tangled_rope
trips_agreement_interpretive_kernel__strong_exclusivity_reading	0.78	0.81	0.42	1.0685459314182089	snare	snare
tsunami_stone_commitment__behavioral_competence_reading	0.08	0.12	0.18	0.11040195532208537	rope	rope
tsunami_stone_commitment__catastrophe_validation_axis	0.0	0.0	0.0	0.0	mountain	tangled_rope
tsunami_stone_commitment__commemorative_husk_reading	0.81	0.67	0.72	1.1096438518573708	snare	snare
turkish_graphemic_substrate__gradual_transition_reading	0.58	0.72	0.41	0.7945597951571295	snare	snare
turkish_graphemic_substrate__ottoman_continuity_reading	0.68	0.72	0.42	0.9315528632876693	snare	snare
turkish_graphemic_substrate__secular_nationalist_reading	0.68	0.76	0.42	0.9315528632876693	snare	snare
udhr_article_3__positive_entitlement_reading	0.68	0.45	0.38	0.9315528632876693	unknown	snare
udhr_article_3__procedural_hybrid_reading	0.42	0.38	0.28	0.5753708861482661	unknown	unknown
udhr_authority__aspirational_sovereignty_reading	0.28	0.12	0.08	0.3835805907655109	scaffold	tangled_rope
udhr_authority__binding_universalism_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
udhr_authority__customary_emergence_reading	0.58	0.42	0.48	0.7945597951571295	tangled_rope	tangled_rope
unclos_maritime_sovereignty__expansive_construction_reading	0.81	0.72	0.28	1.1096438518573708	snare	snare
unclos_maritime_sovereignty__hybrid_effective_control_reading	0.62	0.71	0.48	0.8493570224093454	snare	snare
unclos_maritime_sovereignty__strict_geographic_reading	0.62	0.71	0.28	0.8493570224093454	snare	snare
unclos_sovereignty_boundary__historical_rights_reading	0.68	0.76	0.42	0.9315528632876693	snare	snare
unclos_sovereignty_boundary__non_ratifier_enforcement_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
unclos_sovereignty_boundary__strict_eez_reading	0.68	0.71	0.28	0.9315528632876693	snare	snare
unconditional_income_support__dependency_trap_reading	0.78	0.71	0.42	0.6083999999999998	tangled_rope	tangled_rope
unconditional_income_support__freedom_floor_reading	0.18	0.12	0.08	0.24658752263497122	scaffold	tangled_rope
unconditional_income_support__universality_paradox_reading	0.42	0.38	0.68	0.5753708861482661	unknown	unknown
unsc_242_withdrawal_clause__interpretive_authority_structure	0.81	0.77	0.58	1.1096438518573708	snare	snare
unsc_242_withdrawal_clause__maximal_withdrawal_reading	0.68	0.71	0.42	0.9315528632876693	snare	tangled_rope
unsc_242_withdrawal_clause__partial_withdrawal_reading	0.62	0.58	0.41	0.4835999999999999	tangled_rope	tangled_rope
us_constitution_1787__living_reading	0.68	0.55	0.42	0.9315528632876693	unknown	snare
us_constitution_1787__originalist_reading	0.62	0.71	0.48	0.8493570224093454	snare	snare
us_constitution_1787__positivist_reading	0.42	0.28	0.19	0.5753708861482661	unknown	unknown
us_constitution_interpretive__living_constitution_reading	0.68	0.42	0.31	0.9315528632876693	unknown	snare
us_constitution_interpretive__originalist_reading	0.58	0.42	0.28	0.7945597951571295	tangled_rope	tangled_rope
us_constitution_interpretive__popular_constitutionalism_reading	0.68	0.72	0.48	0.9315528632876693	snare	snare
us_constitution_meaning__living_constitutionalist_reading	0.58	0.42	0.28	0.7945597951571295	tangled_rope	tangled_rope
us_constitution_meaning__originalist_reading	0.68	0.79	0.42	0.9315528632876693	snare	snare
us_constitution_meaning__positivist_reading	0.68	0.72	0.48	0.9315528632876693	snare	snare
us_constitution_text__living_constitutionalist_reading	0.38	0.22	0.18	0.5205736588960505	unknown	unknown
us_constitution_text__originalist_reading	0.68	0.79	0.42	0.9315528632876693	snare	snare
us_constitution_text__positivist_reading	0.62	0.58	0.41	0.8493570224093454	tangled_rope	tangled_rope
usul_al_fiqh_method__hanafi_reading	0.68	0.52	0.28	0.9315528632876693	unknown	snare
usul_al_fiqh_method__hanbali_reading	0.68	0.71	0.28	0.9315528632876693	snare	snare
usul_al_fiqh_method__maliki_reading	0.38	0.21	0.12	0.5205736588960505	unknown	unknown
usul_al_fiqh_method__shafii_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
vaccine_mandate_balance__bodily_autonomy_primary	0.82	0.78	0.22	1.1233431586704243	snare	snare
vaccine_mandate_balance__proportionality_reading	0.58	0.62	0.41	0.7945597951571295	snare	snare
vaccine_mandate_balance__public_health_primary	0.68	0.71	0.28	0.9315528632876693	snare	snare
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	0.19	0.08	0.12	0.2602868294480252	scaffold	tangled_rope
vaccine_mandate_legitimacy__public_health_primacy_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
vaccine_mandate_legitimacy__risk_stratification_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
valuation_legitimacy__dcf_fundamentalist	0.81	0.72	0.58	1.1096438518573708	snare	snare
valuation_legitimacy__governance_skeptic	0.81	0.76	0.52	1.1096438518573708	snare	snare
valuation_legitimacy__musk_cult_believer	0.68	0.72	0.58	0.9315528632876693	snare	snare
valuation_legitimacy__real_options_technologist	0.31	0.12	0.18	0.4246785112046727	scaffold	tangled_rope
vatican_ii_authority__composite_overdetermination_reading	0.68	0.71	0.62	0.9315528632876693	snare	snare
vatican_ii_authority__continuity_reading	0.38	0.52	0.31	0.5205736588960505	tangled_rope	tangled_rope
vatican_ii_authority__rupture_reading	0.68	0.71	0.52	0.9315528632876693	snare	snare
vatican_ii_doctrinal_authority__composite_overdetermination_reading	0.62	0.58	0.47	0.8493570224093454	tangled_rope	tangled_rope
vatican_ii_doctrinal_authority__continuity_reading	0.38	0.42	0.58	0.5045604121684384	tangled_rope	tangled_rope
vatican_ii_doctrinal_authority__rupture_progressive_reading	0.68	0.52	0.41	0.9315528632876693	unknown	snare
vatican_ii_doctrinal_authority__rupture_traditionalist_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
vatican_ii_magisterial_authority__composite_overdetermination_reading	0.68	0.61	0.58	0.9315528632876693	snare	snare
vatican_ii_magisterial_authority__continuity_reading	0.62	0.71	0.58	0.8493570224093454	snare	snare
vatican_ii_magisterial_authority__rupture_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
vedic_corpus_social_prescription__orthodox_varna_reading	0.82	0.91	0.42	1.1233431586704243	snare	snare
vedic_corpus_social_prescription__reformist_spiritual_reading	0.18	0.12	0.08	0.24658752263497122	scaffold	tangled_rope
vedic_dharmic_corpus__bhakti_devotional_reading	0.4	0.35	0.25	0.5479722725221584	unknown	unknown
vedic_dharmic_corpus__hereditary_monopoly_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
vedic_dharmic_corpus__reformist_egalitarian_reading	0.45	0.52	0.28	0.6164688065874281	tangled_rope	tangled_rope
versailles_reparations_clauses__limited_responsibility_reading	0.58	0.52	0.42	0.7945597951571295	tangled_rope	tangled_rope
versailles_reparations_clauses__punitive_liability_reading	0.82	0.79	0.41	1.1233431586704243	snare	snare
versailles_reparations_clauses__repudiation_reading	0.92	0.88	0.41	1.2603362268009641	snare	snare
waitangi_sovereignty_allocation__crown_sovereignty_reading	0.78	0.81	0.42	1.0685459314182089	snare	snare
waitangi_sovereignty_allocation__partnership_reading	0.58	0.71	0.42	0.7945597951571295	snare	snare
waitangi_sovereignty_allocation__rangatiratanga_reading	0.31	0.67	0.72	0.4246785112046727	tangled_rope	tangled_rope
war_powers_allocation__congressional_primacy_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
war_powers_allocation__functional_accommodation_reading	0.62	0.71	0.44	0.8493570224093454	snare	snare
war_powers_allocation__inherent_executive_reading	0.68	0.42	0.38	0.9315528632876693	unknown	snare
war_winnability_post_1945__countervailing_thinkable	0.68	0.72	0.58	0.9315528632876693	snare	snare
war_winnability_post_1945__deterrence_unthinkable	0.22	0.18	0.41	0.30138474988718705	scaffold	tangled_rope
war_winnability_post_1945__rhetorical_contraction	0.68	0.79	0.72	0.9315528632876693	snare	snare
westphalia_sovereignty__absolute_non_intervention	0.78	0.81	0.62	1.0685459314182089	snare	snare
westphalia_sovereignty__conditional_responsibility	0.68	0.72	0.58	0.9315528632876693	snare	snare
westphalia_sovereignty__graded_sovereignty	0.68	0.72	0.58	0.9315528632876693	snare	snare
westphalian_sovereignty__absolute_sovereignty	0.52	0.71	0.42	0.7123639542788058	snare	snare
westphalian_sovereignty__conditional_sovereignty	0.38	0.52	0.41	0.5205736588960505	tangled_rope	tangled_rope
westphalian_sovereignty__graduated_sovereignty	0.62	0.71	0.48	0.8493570224093454	snare	snare
woman_category__gender_identity_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
woman_category__intersex_accommodation_reading	0.38	0.52	0.28	0.5205736588960505	tangled_rope	tangled_rope
woman_category__sex_biology_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
woman_female_category__gender_identity_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
woman_female_category__hybrid_contextual_reading	0.58	0.71	0.44	0.7945597951571295	snare	snare
woman_female_category__sex_biology_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
wto_dsb_authority__advisory_coordination_reading	0.32	0.18	0.41	0.4383778180177267	scaffold	piton
wto_dsb_authority__binding_referee_reading	0.68	0.72	0.28	0.9315528632876693	snare	snare
wto_dsb_authority__judicial_activism_reading	0.68	0.72	0.41	0.9315528632876693	snare	snare
wto_treaty_framework__developmental_reading	0.31	0.18	0.22	0.4246785112046727	unknown	unknown
wto_treaty_framework__market_access_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
zero_as_number_entry__contingent_thinkability_reading	0.68	0.45	0.22	0.9315528632876693	unknown	snare
zero_as_number_entry__hybrid_scaffolding_reading	0.52	0.38	0.12	0.7123639542788058	unknown	unknown
zero_as_number_entry__universal_discovery_reading	0.02	0.0	0.0	0.027398613626107918	mountain	tangled_rope
zero_mathematical_status__number_reading	0.12	0.08	0.05	0.16439168175664748	scaffold	rope
zionist_legitimacy_basis__religious_restoration_reading	0.68	0.71	0.42	0.9315528632876693	snare	snare
zionist_legitimacy_basis__settler_colonial_reading	0.82	0.79	0.48	1.1233431586704243	snare	snare
